actual_squared_residual,atomic_pattern,case_grid_seconds,certificate,certificate_ratio_to_reference,coverage_slack,covered,degree,error,family,name,raw_certificate_excess,reference_atomic_pattern,reference_certificate,seconds,solver,status,success
0.003056581603720462,False,2.8933280839701183,0.012258120141051876,1.0,3.861769713248043e-11,True,6,,single_outlier,single_outlier_k100_2,-0.009201538537331414,False,0.012258120141051876,0.35063945804722607,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0025512712126735597,False,2.8933280839701183,0.005911310927981361,1.0,2.6482038013134102e-11,True,8,,single_outlier,single_outlier_k100_2,-0.0033600397153078017,False,0.005911310927981361,2.175699874991551,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
0.22339467409481362,False,1.867282375053037,0.22339467409602154,1.0,4.868763447408486e-12,True,2,,single_outlier,single_outlier_k100_3,-1.2079226507921703e-12,False,0.22339467409602154,9.32500115595758e-05,linear algebra,exact degree-two moment calculation,True
0.17112978126872527,False,1.867282375053037,0.20370545430156284,1.0,4.1474367106447256e-11,True,3,,single_outlier,single_outlier_k100_3,-0.032575673032837565,False,0.20370545430156284,0.07586733403149992,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0869887350223266,False,1.867282375053037,0.15929368450360926,1.0,9.170508707209573e-11,True,4,,single_outlier,single_outlier_k100_3,-0.07230494948128266,False,0.15929368450360926,0.17530745902331546,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.02825882353924403,False,1.867282375053037,0.07748460447228922,1.0,1.1375207281267768e-10,True,6,,single_outlier,single_outlier_k100_3,-0.04922578093304519,False,0.07748460447228922,0.49126837495714426,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.01608947348043545,False,1.867282375053037,0.03464369430535896,1.0,6.734494511272502e-11,True,8,,single_outlier,single_outlier_k100_3,-0.018554220824923515,False,0.03464369430535896,1.1242577920202166,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.004041256430790407,False,18.106929458037484,0.0040412565227825326,1.0,3.6428314791842204e-10,True,2,,single_outlier,single_outlier_k1000_0,-9.199212572252868e-11,False,0.0040412565227825326,0.00010187498992308974,linear algebra,exact degree-two moment calculation,True
0.003996184988243867,False,18.106929458037484,0.004050302567179642,1.0,7.612811672983051e-11,True,3,,single_outlier,single_outlier_k1000_0,-5.4117578935775415e-05,False,0.004050302567179642,0.20005929202307016,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
0.003871802389198362,False,18.106929458037484,0.0040151606712584,1.0,1.4962938682311996e-10,True,4,,single_outlier,single_outlier_k1000_0,-0.00014335828206003777,False,0.0040151606712584,0.31776695896405727,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
0.003495188894103969,False,18.106929458037484,0.0038940434220080533,1.0,1.0943961230829826e-10,True,6,,single_outlier,single_outlier_k1000_0,-0.0003988545279040843,False,0.0038940434220080533,7.568853041972034,SCS/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
0.002826410010108168,False,18.106929458037484,0.0036097422285479297,1.0,6.863827731231883e-11,True,8,,single_outlier,single_outlier_k1000_0,-0.0007833322184397618,False,0.0036097422285479297,10.019647417007945,SCS/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
0.2114616788991699,False,17.826374500000384,0.21146167904225877,1.0,5.743004345321733e-10,True,2,,single_outlier,single_outlier_k1000_1,-1.4308887408276405e-10,False,0.21146167904225877,0.00011916703078895807,linear algebra,exact degree-two moment calculation,True
0.2092577516516855,False,17.826374500000384,0.21046591999458997,1.0,1.9391906699128932e-10,True,3,,single_outlier,single_outlier_k1000_1,-0.0012081683429044643,False,0.21046591999458997,0.13725016702665016,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
0.19885442583974217,False,17.826374500000384,0.2061669154899164,1.0,1.797607137246291e-09,True,4,,single_outlier,single_outlier_k1000_1,-0.007312489650174225,False,0.2061669154899164,0.21139537496492267,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal_inaccurate; extraction=rank-one-lmi-dual; candidates=2,True
0.18801792856151267,False,17.826374500000384,0.20001159425447668,1.0,2.0862803465020423e-10,True,6,,single_outlier,single_outlier_k1000_1,-0.011993665692964006,False,0.20001159425447668,7.240281916980166,SCS/CLARABEL,design=optimal_inaccurate; certificate=optimal_inaccurate; extraction=rank-one-lmi-dual; candidates=2,True
0.15978628811515222,False,17.826374500000384,0.18516953730198793,1.0,8.890187551729501e-10,True,8,,single_outlier,single_outlier_k1000_1,-0.02538324918683571,False,0.18516953730198793,10.236876624985598,SCS/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=2,True
0.0003806242794670501,False,9.717252417001873,0.00038062436232166874,1.0,3.3319968189234767e-10,True,2,,single_outlier,single_outlier_k1000_2,-8.285461861956903e-11,False,0.00038062436232166874,0.00025245797587558627,linear algebra,exact degree-two moment calculation,True
0.00037670102272671565,False,9.717252417001873,0.0004131612235482862,1.0,7.178426006460924e-11,True,3,,single_outlier,single_outlier_k1000_2,-3.646020082157057e-05,False,0.0004131612235482862,0.11629416601499543,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
0.00036904366308515677,False,9.717252417001873,0.0004630367957645376,1.0,4.239594466309145e-10,True,4,,single_outlier,single_outlier_k1000_2,-9.399313267938083e-05,False,0.0004630367957645376,0.2682549580349587,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
0.00038105441255572583,False,9.717252417001873,0.0004292569904009724,1.0,1.3875307165081178e-10,True,6,,single_outlier,single_outlier_k1000_2,-4.82025778452466e-05,False,0.0004292569904009724,0.48505629203282297,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
0.0009170095444840269,False,9.717252417001873,0.0009432654416627884,1.0,6.31683307812813e-12,True,8,,single_outlier,single_outlier_k1000_2,-2.6255897178761498e-05,False,0.0009432654416627884,8.846951165993232,SCS/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
0.21853728054859578,False,20.114544125040993,0.21853728069231693,1.0,5.746390889602355e-10,True,2,,single_outlier,single_outlier_k1000_3,-1.4372114609528808e-10,False,0.21853728069231693,8.887500734999776e-05,linear algebra,exact degree-two moment calculation,True
0.21541670083028405,False,20.114544125040993,0.2171483735259585,1.0,8.377723081800214e-10,True,3,,single_outlier,single_outlier_k1000_3,-0.0017316726956744521,False,0.2171483735259585,0.14335641701472923,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=2,True
0.21254099753061562,False,20.114544125040993,0.2155663064379496,1.0,1.9631974686561238e-10,True,4,,single_outlier,single_outlier_k1000_3,-0.00302530890733399,False,0.2155663064379496,4.05385133397067,SCS/CLARABEL,design=optimal_inaccurate; certificate=optimal_inaccurate; extraction=rank-one-lmi-dual; candidates=2,True
0.1952205955989054,False,20.114544125040993,0.20710543866414355,1.0,2.071291194660478e-10,True,6,,single_outlier,single_outlier_k1000_3,-0.011884843065238154,False,0.20710543866414355,6.029177375021391,SCS/CLARABEL,design=optimal_inaccurate; certificate=optimal_inaccurate; extraction=rank-one-lmi-dual; candidates=2,True
0.1674825913003105,False,20.114544125040993,0.19137497013929305,1.0,1.0924603156292158e-10,True,8,,single_outlier,single_outlier_k1000_3,-0.023892378838982542,False,0.19137497013929305,9.887614874984138,SCS/CLARABEL,design=optimal_inaccurate; certificate=optimal_inaccurate; extraction=rank-one-lmi-dual; candidates=2,True
