system,plant,horizon,state_index,barrier_stage,newton_iteration,barrier_weight,weyl_lower,weyl_upper,exact_lower,exact_upper,weyl_condition_number,exact_condition_number,interval_chebyshev_degree,maximum_control_fraction,newton_decrement_half
992,damped_oscillator,40,2,2,0,0.01,0.05251174560874854,24.509050324132357,0.05254237342484587,19.282779203383896,466.73463317603193,366.994826203751,40,0.9767599737713872,0.11036394429459087
993,damped_oscillator,40,2,2,1,0.01,0.052511745280890976,740611.2050730202,0.05253216120405477,740605.7916922604,14103724.816446515,14098140.543189678,6926,0.9998837998688569,0.017942512705830537
994,damped_oscillator,40,2,2,2,0.01,0.05251174513188325,188756.22709986646,0.05252645247639522,188750.8137272306,3594552.5448793443,3593443.0144897564,3497,0.9997698260071536,0.01115766126803748
995,damped_oscillator,40,2,2,3,0.01,0.05251174514288154,48796.631714475334,0.05252653528212304,48791.21837313353,929251.7622810366,928887.0493946173,1778,0.9995472778409455,0.0077981610610229875
996,damped_oscillator,40,2,2,4,0.01,0.05251174514612722,12975.170862480043,0.052526543003151266,12969.757637910316,247090.8332292775,246918.16549077313,917,0.9991219003757894,0.00523435431000409
997,damped_oscillator,40,2,2,5,0.01,0.052511745148008535,3646.485067338602,0.05252654948696287,3641.072252573753,69441.32321370569,69318.70241119625,486,0.9983426279634963,0.0034176104356776643
998,damped_oscillator,40,2,2,6,0.01,0.05251174514911759,1139.787328202867,0.052526554560869756,1134.3757959835475,21705.378957911475,21596.23461822515,272,0.99703016017844,0.00202308873921181
999,damped_oscillator,40,2,2,7,0.01,0.05251174514985549,432.25440619333637,0.05252655860010304,426.8461385393491,8231.575716247662,8126.291725849174,168,0.9951564650473108,0.0008125108984414378
1000,damped_oscillator,40,2,2,8,0.01,0.052511745150463814,223.1682356135674,0.052526562134504004,217.76568999914298,4249.872766066245,4145.820345933045,121,0.9932142832523299,0.0001337060981998571
1001,damped_oscillator,40,2,2,9,0.01,0.05251174515080487,166.66188638862425,0.05252656412443671,161.26429611652725,3173.8020877043687,3070.1474350099925,104,0.9921107576281041,3.74792867528266e-06
1002,damped_oscillator,40,2,2,10,0.01,0.052511745150871286,158.2589952375659,0.05252656451213897,152.86260352659417,3013.782817213037,2910.19610641521,102,0.9918959932498198,3.881883014826871e-09
1003,damped_oscillator,40,3,0,0,0.1,0.23251174470905714,6.191360915151336,0.23251174470905747,6.191360915151331,26.628164194022155,26.628164194022098,10,0.0,15.382445450473593
1004,damped_oscillator,40,3,0,1,0.1,0.2325117504029766,4006.016486385639,0.23253716570852648,4000.6036167253915,17229.30767775233,17204.147150137476,243,0.9950000000000001,5.47811615929872
1005,damped_oscillator,40,3,0,2,0.1,0.2325118293979922,12434.072079784914,0.23258045733673874,12428.64490714201,53477.15904166502,53438.044836017114,427,0.9971633979958063,1.1516536982300105
1006,damped_oscillator,40,3,0,3,0.1,0.23251237593172736,3198.4418070434776,0.23264575844193813,3193.015202244792,13756.006725347974,13724.794398268297,217,0.9944032020638661,0.11478835853015991
1007,damped_oscillator,40,3,0,4,0.1,0.23251256467591636,845.2882389462358,0.2326589652492308,839.8638032375568,3635.4518738564784,3609.8493016930215,112,0.9890843717760349,0.07834430091954692
1008,damped_oscillator,40,3,0,5,0.1,0.2325126222422465,237.02126106490917,0.2326609479255977,231.6049022942194,1019.3909422171726,995.4610103638191,59,0.9791939374161848,0.04727646063860137
1009,damped_oscillator,40,3,0,6,0.1,0.23251266227328157,75.53894845668063,0.23266240892761927,70.15256751555259,324.881009567972,301.5208509139819,34,0.962073734225932,0.02515878490993421
1010,damped_oscillator,40,3,0,7,0.1,0.23251268783804147,30.717381147295654,0.2326634022320267,25.49819687224713,132.11055892438904,109.59264167734774,22,0.9363706867692968,0.010757590235443301
1011,damped_oscillator,40,3,0,8,0.1,0.2325127044742363,25.13272822531002,0.23266406126400682,19.946040850274443,108.09184935567625,85.7289292635592,20,0.9276699061424495,0.0022362133907001484
1012,damped_oscillator,40,3,0,9,0.1,0.23251271459331577,25.189220025778784,0.23266445617463202,19.982173675653208,108.33480685061392,85.88408390431195,20,0.9277765593685966,9.740565470623459e-05
1013,damped_oscillator,40,3,0,10,0.1,0.23251271714869723,25.21260131781568,0.23266455546717374,20.003005690484486,108.43536485658821,85.97358394500566,20,0.9278205640411483,2.16065846868896e-07
1014,damped_oscillator,40,3,1,0,0.03,0.09251203647873019,11.75807719536537,0.09259997060331561,7.84244356634889,127.09780957063589,84.69164207345963,21,0.9278227210512638,0.26835623628308625
1015,damped_oscillator,40,3,1,1,0.03,0.09251181845635946,230351.7656765243,0.09255992246572656,230346.35230190415,2489971.2222734867,2488618.6825318234,2910,0.9996391136052564,0.03944860148155245
1016,damped_oscillator,40,3,1,2,0.03,0.09251175395512178,58715.93805105432,0.0925393875019512,58710.524702510185,634686.2484040451,634438.2244941081,1470,0.9992851666399207,0.02233708671204994
1017,damped_oscillator,40,3,1,3,0.03,0.09251175412504603,15185.262145874129,0.09253960841740959,15179.848897765796,164144.13810972124,164036.23440133332,748,0.9985941619922767,0.016131389359895977
1018,damped_oscillator,40,3,1,4,0.03,0.09251175422707528,4042.7013974576516,0.09253966620026592,4037.288524253191,43699.32697994911,43627.65384863242,386,0.9972738656521616,0.012355337134225784
1019,damped_oscillator,40,3,1,5,0.03,0.09251175428082026,1140.1848377000542,0.09253969976454932,1134.7732841006443,12324.756422184071,12262.556362165336,205,0.99485697662587,0.009476637975413713
1020,damped_oscillator,40,3,1,6,0.03,0.09251175431679654,359.8906562722362,0.09253972459912971,354.4832819792623,3890.215453485288,3830.6066234240343,116,0.9907928456666506,0.005978787464594829
1021,damped_oscillator,40,3,1,7,0.03,0.09251175435877175,139.53085667583153,0.09253975444091428,134.13447761595535,1508.250034203373,1449.4795066870302,72,0.9850111559085347,0.00238914007846804
1022,damped_oscillator,40,3,1,8,0.03,0.09251175440188747,74.44737929351369,0.09253978505451359,69.07166916727445,804.7342716051095,746.3997147452366,53,0.979064703914684,0.0003834563412814542
1023,damped_oscillator,40,3,1,9,0.03,0.09251175442609168,56.97311466762581,0.09253980220735876,51.6170749580716,615.8473052539723,557.7824214753617,46,0.9757402691369215,1.0202277697765509e-05
1024,damped_oscillator,40,3,1,10,0.03,0.09251175443067619,54.433182885526094,0.09253980545298289,49.082121398788956,588.3920721265282,530.3892866267838,45,0.9751122939950462,9.649906257263299e-09
1025,damped_oscillator,40,3,2,0,0.01,0.05251174794964507,22.11296321233354,0.0525296260379423,16.94464588772945,421.1050684037076,322.57312997983814,38,0.9750924833646798,0.09524305263268898
1026,damped_oscillator,40,3,2,1,0.01,0.05251174690806884,69.83009000364753,0.05252739937926265,64.46074893824354,1329.799408995049,1227.1833309853919,68,0.9874839728907516,0.016354410709612854
1027,damped_oscillator,40,3,2,2,0.01,0.05251174526153031,189.72998331300883,0.05252407291395498,184.33196516221273,3613.09612483978,3509.4758448033085,111,0.9926226099004369,0.002164192015855823
1028,damped_oscillator,40,3,2,3,0.01,0.052511744715103184,141.98450324830947,0.05252409891698068,136.5915562465334,2703.8618506894236,2600.5502057718177,96,0.991424775042469,0.00017105021555132024
1029,damped_oscillator,40,3,2,4,0.01,0.052511744722807174,135.19351471277906,0.05252411118235613,129.80147894352046,2574.5386184828308,2471.274163838175,94,0.9912022956706155,1.8023547129080324e-06
1030,damped_oscillator,40,3,2,5,0.01,0.05251174473076672,135.01840912196909,0.05252411259510161,129.62638903781612,2571.2040194859796,2467.940582586921,94,0.9911963277935486,5.607091166396579e-10
1031,damped_oscillator,40,4,0,0,0.1,0.23251174470905714,6.191360915151336,0.23251174470905747,6.191360915151331,26.628164194022155,26.628164194022098,10,0.0,13.395157361379468
1032,damped_oscillator,40,4,0,1,0.1,0.2325117608553954,4006.016486385639,0.23252888498403101,4000.6036167446373,17229.30690321973,17204.759817342176,243,0.9950000000000001,3.25135049382659
1033,damped_oscillator,40,4,0,2,0.1,0.2325119439337584,14063.055098109611,0.23256007890932234,14057.62796779779,60483.151360672084,60447.29617278384,454,0.9973328153675036,0.2793432294196316
1034,damped_oscillator,40,4,0,3,0.1,0.2325122798228219,3600.1592134654907,0.2325847662124964,3594.732774246889,15483.737960889075,15455.58134689971,230,0.9947252444140521,0.12948596944342583
1035,damped_oscillator,40,4,0,4,0.1,0.23251232690037474,941.607252800583,0.23258658032950916,936.1834590772678,4049.708956738609,4025.0966231627017,118,0.989661511051568,0.11205150683989276
1036,damped_oscillator,40,4,0,5,0.1,0.23251234448235555,258.3491237617358,0.23258743280185762,252.93519396871474,1111.120032516557,1087.4843533966493,62,0.9800926426075843,0.0879671238849158
1037,damped_oscillator,40,4,0,6,0.1,0.2325123695854241,79.03443986105106,0.23258862499273572,73.65653939539821,339.9149903378114,316.681606410024,34,0.9629926806086223,0.05974702242692992
1038,damped_oscillator,40,4,0,7,0.1,0.2325124015054356,30.22502836819002,0.23259000959835566,24.989707152664295,129.99318820197826,107.4410169027353,21,0.9357268334391288,0.03171556475548033
1039,damped_oscillator,40,4,0,8,0.1,0.23251243608172265,16.627466791327233,0.232591364922462,12.485980902992925,71.51216111934362,53.682048373357816,16,0.9029102863411127,0.009334036394026416
1040,damped_oscillator,40,4,0,9,0.1,0.23251246437431333,16.824347227304315,0.23259241737506015,12.041082669019595,72.3589045971291,51.769024996215144,16,0.903798984232227,0.0007733475334871774
1041,damped_oscillator,40,4,0,10,0.1,0.23251247513293882,16.908943660964784,0.23259280736589774,12.0810481552206,72.72273735547785,51.94076417081802,16,0.904173418346235,5.615299328797446e-06
1042,damped_oscillator,40,4,0,11,0.1,0.2325124761294693,16.916482458108295,0.23259284271868855,12.085612516999912,72.75516023789079,51.960380103428044,16,0.9042065741782801,8.341327643941617e-10
1043,damped_oscillator,40,4,1,0,0.03,0.09251196413876309,9.26892416086147,0.09254972408207,6.872397411050818,100.19162653339163,74.25627120137717,19,0.9042069666106666,0.19751095792835865
1044,damped_oscillator,40,4,1,1,0.03,0.09251178467918691,130777.58588557031,0.09253286646916146,130772.172517738,1413631.6398941155,1413251.0696760982,2193,0.9995210348330533,0.03256824924682272
1045,damped_oscillator,40,4,1,2,0.03,0.09251175283065215,33297.103760193175,0.09252862786416725,33291.69043836163,359922.9583417942,359798.81261434127,1107,0.999050715209134,0.02079552673832759
1046,damped_oscillator,40,4,1,3,0.03,0.09251175302559805,8593.507626831986,0.09252871453225604,8588.094482696706,92890.98245121523,92815.45222054119,563,0.9981309236983625,0.015416421323442323
1047,damped_oscillator,40,4,1,4,0.03,0.09251175313647006,2279.5689359215435,0.09252875561241342,2274.156459200979,24640.85760604714,24577.834686624534,290,0.9963674930175618,0.012352620889300132
1048,damped_oscillator,40,4,1,5,0.03,0.0925117531938775,639.3589613807343,0.09252877711388201,633.9488664325736,6911.110635216538,6851.369770642552,154,0.9931176731374022,0.009813898839744359
1049,damped_oscillator,40,4,1,6,0.03,0.09251175272965763,200.5028311773804,0.0925287935540856,195.10052191831278,2167.322802361118,2108.5384821782122,86,0.9875807177589738,0.006418007096519491
1050,damped_oscillator,40,4,1,7,0.03,0.09251175195204508,77.40608889504237,0.09252881514606891,72.02580742130704,836.7162794102854,778.4148895412183,54,0.9795030135008648,0.0027435767236715556
1051,damped_oscillator,40,4,1,8,0.03,0.09251175115555307,41.17536446766313,0.09252883843046043,35.84343389671375,445.08253225505564,387.3758117438348,39,0.9707964481778381,0.0005013274823161171
1052,damped_oscillator,40,4,1,9,0.03,0.09251175069101186,31.209107866711104,0.09252885262242017,25.936998930578724,337.35290526442583,280.3125532791279,34,0.9655035531431234,1.7095923046250496e-05
1053,damped_oscillator,40,4,1,10,0.03,0.09251175059157389,29.604892627439877,0.09252885572138256,24.35315785933401,320.01224101942717,263.1952775106698,33,0.9643506462728728,2.4779310194062368e-08
1054,damped_oscillator,40,4,2,0,0.01,0.05251174666859462,13.842559557597873,0.052525616811002554,9.336319612291913,263.60881966008964,177.74792908926358,30,0.9643053022010886,0.07417376642940515
1055,damped_oscillator,40,4,2,1,0.01,0.05251174645688919,37.076728905582925,0.05252489273174715,31.76802870838229,706.0654312082721,604.8185356727254,49,0.982063414356047,0.011620462676002743
1056,damped_oscillator,40,4,2,2,0.01,0.05251174500564526,79.90004313853721,0.052523750716173,74.53029481587632,1521.5651875584706,1418.9827230469875,72,0.9883678578196466,0.0013179925354292969
1057,damped_oscillator,40,4,2,3,0.01,0.05251174501177089,65.41396338225469,0.052523814577389825,60.05346261534922,1245.7015733830913,1143.3568391508395,66,0.9870272089967468,5.489279770699926e-05
1058,damped_oscillator,40,4,2,4,0.01,0.052511745013762955,63.96384024239863,0.052523828760530425,58.604139582165885,1218.0863581211054,1115.7629016223693,65,0.9868659534415748,1.5854747062348645e-07
1059,damped_oscillator,40,5,0,0,0.1,0.23251174470905714,6.191360915151336,0.23251174470905747,6.191360915151331,26.628164194022155,26.628164194022098,10,0.0,12.5897080029934
1060,damped_oscillator,40,5,0,1,0.1,0.23251177145181412,4006.0164863854616,0.2325380793663729,4000.6036288436035,17229.306118015924,17204.079605992163,243,0.995,0.16302823331601662
1061,damped_oscillator,40,5,0,2,0.1,0.23251189912196818,1030.3395144460364,0.23254296489478402,1024.928194630886,4431.3410123821395,4407.478829104219,123,0.9901194400402533,0.10246494847854197
1062,damped_oscillator,40,5,0,3,0.1,0.23251200013310633,274.0623093485157,0.23254387516285813,268.65694482833385,1178.7017839579164,1155.29572490432,64,0.9806849528187405,0.07700734224745123
1063,damped_oscillator,40,5,0,4,0.1,0.23251202687038797,79.31204024368279,0.23254432784627452,73.92979150637365,341.1094097420374,317.9169846501076,35,0.963062829312776,0.05411469580671559
1064,damped_oscillator,40,5,0,5,0.1,0.232511943350428,27.919764618107617,0.2325447073200626,22.63561584302129,120.07884075025183,97.33877026866405,21,0.9324287687066848,0.02997944376803446
1065,damped_oscillator,40,5,0,6,0.1,0.23251185270233554,13.80524627978349,0.2325450976762235,9.167438418725489,59.374376485903845,39.42219599696515,15,0.8866690289178588,0.010849158662741509
1066,damped_oscillator,40,5,0,7,0.1,0.23251180197060442,9.763718453663754,0.2325453981593643,7.27227869739823,41.992356391862394,31.272511754519897,12,0.8365417105217793,0.0018383445470817915
1067,damped_oscillator,40,5,0,8,0.1,0.23251178376689136,8.69109010393866,0.23254553458481908,7.131618541843865,37.37913822317091,30.667621954454972,12,0.8064385667918684,5.576415911508492e-05
1068,damped_oscillator,40,5,0,9,0.1,0.23251178061701314,8.52993142900946,0.23254556137710602,7.1177178993906445,36.68601825840267,30.607842425546202,12,0.8003079622207934,6.301277878028957e-08
1069,damped_oscillator,40,5,1,0,0.03,0.09251175544941867,6.751339665091732,0.09253767981305579,6.295280248155585,72.97818133807941,68.02937204469879,16,0.8000959946036402,0.08330191135525217
1070,damped_oscillator,40,5,1,1,0.03,0.09251174588857598,12.125836542707287,0.09252604725993302,8.351133540080497,131.073480737376,90.25710907783291,22,0.9300227008685791,0.005850917658746981
1071,damped_oscillator,40,5,1,2,0.03,0.0925117447501321,9.27531521095842,0.09252648256330621,7.064517858330882,100.26094779652477,76.35130681097026,19,0.9043004730894525,0.000432624207531417
1072,damped_oscillator,40,5,1,3,0.03,0.0925117447093794,8.617344128786748,0.09252658276174042,6.899196517510118,93.14864999960453,74.56447986710825,18,0.8929447223952485,3.8040824025255395e-06
1073,damped_oscillator,40,5,1,4,0.03,0.09251174471050078,8.550808560422473,0.09252659035839905,6.887583401203974,92.42943787495008,74.43896262171901,18,0.8915573725973457,8.816231227884206e-10
1074,damped_oscillator,40,5,2,0,0.01,0.05251174470954552,6.844142880895086,0.052523609791477466,6.249919075622677,130.3354691174633,118.9925654469544,21,0.8915339435988494,0.027020003919302427
1075,damped_oscillator,40,5,2,1,0.01,0.05251174471477582,17.85407312719447,0.052519064693792944,12.921997070407105,340.00152202466563,246.04392987094292,34,0.9709627737359406,0.0035176412638988387
1076,damped_oscillator,40,5,2,2,0.01,0.0525117447244335,11.281233428133035,0.052519459610023224,7.7888084441266106,214.83257673752217,148.3032860955053,27,0.9565104753532759,0.000559727334623472
1077,damped_oscillator,40,5,2,3,0.01,0.05251174473110613,9.49778679565964,0.05251960258241371,7.080238836595992,180.86976245589267,134.81135592154735,25,0.9465766441123444,1.9292727708746294e-05
1078,damped_oscillator,40,5,2,4,0.01,0.05251174473136312,9.181931025852355,0.052519626743820255,6.999403259658537,174.8548076782595,133.2721440272255,25,0.9439925214109598,3.7460008043191635e-08
1079,damped_oscillator,40,6,0,0,0.1,0.23251174470905714,6.191360915151336,0.23251174470905747,6.191360915151331,26.628164194022155,26.628164194022098,10,0.0,13.437918685653251
1080,damped_oscillator,40,6,0,1,0.1,0.2325117556897273,16.85221360582405,0.23256381105846755,12.050969979424824,72.47897447521879,51.81790719965093,16,0.9039228086532436,0.10106239813465448
1081,damped_oscillator,40,6,0,2,0.1,0.23251180976469873,9.755701801983818,0.23257309724427433,7.333759269085752,41.95787651326855,31.53313670404026,12,0.8363662458995391,0.026641972639571812
1082,damped_oscillator,40,6,0,3,0.1,0.23251177530248981,7.808947519437992,0.23257531852447733,6.7828248418445725,33.58517008129511,29.163992485860945,11,0.763337680851182,0.0028412860165076253
1083,damped_oscillator,40,6,0,4,0.1,0.23251176638208193,7.318813227513771,0.2325759277323843,6.701460525487565,31.477173570162087,28.81407629253301,11,0.7219784049151489,4.921221986358381e-05
1084,damped_oscillator,40,6,0,5,0.1,0.23251176539712404,7.251401037673287,0.23257599560604864,6.694226903866444,31.18724347255324,28.782965698685143,11,0.7144042468837445,3.607471099848542e-08
1085,damped_oscillator,40,6,1,0,0.03,0.09251175090904218,6.36879546791995,0.09255835804203467,6.193207595343718,68.84309728589797,66.91138138525663,16,0.7141787330240151,0.08166306088339365
1086,damped_oscillator,40,6,1,1,0.03,0.09251174473621972,7.684331876648713,0.09253307654170924,6.644115293894132,83.06331156718724,71.80259797045979,17,0.8665424487160679,0.004297487438224813
1087,damped_oscillator,40,6,1,2,0.03,0.09251174473770807,7.079052266077576,0.09253377628471253,6.461474412885531,76.52057893998547,69.82827970842284,17,0.8332379430297596,0.0001326284016324539
1088,damped_oscillator,40,6,1,3,0.03,0.0925117447547451,6.978349715286506,0.09253388304164649,6.437789062934858,75.43204091314658,69.5722350702328,16,0.8248558533760502,2.3163511817261489e-07
1089,damped_oscillator,40,6,2,0,0.01,0.052511744724575204,6.31959443229912,0.05252781006450472,6.133487879863782,120.34630472564713,116.7664875488202,21,0.8246504122751726,0.03636458006209796
1090,damped_oscillator,40,6,2,1,0.01,0.052511744709750965,21.08488537458732,0.052519613959612826,15.887917918154152,401.52703916295593,302.5139889712791,37,0.9742580416850704,0.0075549014516791135
1091,damped_oscillator,40,6,2,2,0.01,0.05251174471193865,10.172051213631356,0.052520097990197606,7.028373899027064,193.71002181381948,133.82255875339084,26,0.9510770665715762,0.0037552409723835244
1092,damped_oscillator,40,6,2,3,0.01,0.05251174471279155,7.277856332695441,0.05252022366694692,6.50170135732191,138.59483002328426,123.79424350040784,22,0.911741161831987,0.0020048528644913024
1093,damped_oscillator,40,6,2,4,0.01,0.05251174471191847,7.101093725243919,0.052520185653420676,6.4270063549305325,135.22867625520354,122.37211797654675,22,0.9049546929341403,0.0005790416792286205
1094,damped_oscillator,40,6,2,5,0.01,0.05251174471120931,7.076893712875616,0.05252014326992421,6.406863649841394,134.76782673657692,121.98869330789316,22,0.9038982975612061,3.679554487328526e-05
1095,damped_oscillator,40,6,2,6,0.01,0.05251174471102382,7.0709174748074,0.052520131539041115,6.402485538333534,134.65401909076158,121.90535992039952,22,0.9036319493331362,1.3386412050029217e-07
1096,damped_oscillator,40,7,0,0,0.1,0.23251174470905714,6.191360915151336,0.23251174470905747,6.191360915151331,26.628164194022155,26.628164194022098,10,0.0,15.442919095206605
1097,damped_oscillator,40,7,0,1,0.1,0.2325117447451108,4006.0164863852838,0.23257035005265164,4000.6036167430393,17229.30809700322,17201.692373242513,243,0.9949999999999999,1.3292205665737584
1098,damped_oscillator,40,7,0,2,0.1,0.23251181872869395,1029.9538515567851,0.23260831497810316,1024.5424835356253,4429.683863763438,4404.582371150712,123,0.9901175794735747,0.054949713454976123
1099,damped_oscillator,40,7,0,3,0.1,0.23251178966874986,272.89432243880697,0.23261841913490197,267.48878854190036,1173.6795060052157,1149.9037330606914,64,0.9806427328555286,0.04320172379105254
1100,damped_oscillator,40,7,0,4,0.1,0.23251178577367457,78.15303959139229,0.2326193127695422,72.77038975199164,336.12506708570004,312.83038749274374,34,0.9627672760071578,0.03703493203655681
1101,damped_oscillator,40,7,0,5,0.1,0.23251178205495907,26.975073662063323,0.23261955944401103,21.6929002245735,116.01594303589826,93.25484183884693,20,0.9309225078778346,0.027113820606034997
1102,damped_oscillator,40,7,0,6,0.1,0.23251177657414282,13.02482485369552,0.23261992992086103,8.547536226287392,56.01791464331354,36.744642770700366,14,0.8805213915524152,0.014148930981859126
1103,damped_oscillator,40,7,0,7,0.1,0.23251177038253457,9.043043336303661,0.23262039400712312,7.183177064599966,38.89284108682242,30.879395141855053,12,0.8180744006451774,0.0036236535390959893
1104,damped_oscillator,40,7,0,8,0.1,0.23251176613278948,7.952224184692701,0.2326207505600966,7.083032557451406,34.20138394265655,30.44884233413018,11,0.7723168946161457,0.00021937441453570282
1105,damped_oscillator,40,7,0,9,0.1,0.23251176491430378,7.949818713426303,0.23262086051854391,7.0675334911893115,34.19103853242156,30.382199925814078,11,0.7721745003208372,8.423433123700772e-07
1106,damped_oscillator,40,7,1,0,0.03,0.09251175074711425,6.578851615277455,0.09258825168827156,6.286537368086628,71.11368623063997,67.8977867435309,16,0.772165288225968,0.20228232452495665
1107,damped_oscillator,40,7,1,1,0.03,0.09251175723949734,20057.411404699393,0.09256217963110079,20051.99812357408,216809.32243859704,216632.7349192697,859,0.9987768262810736,0.02119102256234039
1108,damped_oscillator,40,7,1,2,0.03,0.09251174715869412,5116.01703878855,0.09254725810732435,5110.604057421314,55301.26925408255,55221.56098341342,434,0.9975770223641468,0.014196156570784896
1109,damped_oscillator,40,7,1,3,0.03,0.09251174707538717,1326.6840126275574,0.09254739637419157,1321.272189817852,14340.708662073497,14276.708384919097,221,0.9952339237548088,0.013385870992435678
1110,damped_oscillator,40,7,1,4,0.03,0.09251174710964717,356.9470702700887,0.09254740388361862,351.5396260884726,3858.3972459954343,3798.481765415539,115,0.9907543136763534,0.011945662501406204
1111,damped_oscillator,40,7,1,5,0.03,0.09251174717108002,104.47791962845886,0.09254741287745329,99.08656647844629,1129.347599881019,1070.6573354962588,62,0.982546240982771,0.009505195534496884
1112,damped_oscillator,40,7,1,6,0.03,0.09251174727612715,36.68168004437755,0.09254742805051483,31.34910832479406,396.5083475819652,338.73559735968985,37,0.9687309492859002,0.005997524156525438
1113,damped_oscillator,40,7,1,7,0.03,0.09251174742895724,17.57829609857042,0.0925474497494571,12.485539444272412,190.01150218321584,134.90960018966547,26,0.949099226582052,0.002365348791624816
1114,damped_oscillator,40,7,1,8,0.03,0.0925117475888945,11.967373464397781,0.09254747205580656,7.884737179471679,129.36058150775216,85.19667803262249,21,0.9290997121241533,0.0003625626858329763
1115,damped_oscillator,40,7,1,9,0.03,0.09251174767741219,10.48845876532273,0.09254748427773515,7.3433969537856125,113.37434464967532,79.34734273000946,20,0.9182498634951424,8.623805287506874e-06
1116,damped_oscillator,40,7,1,10,0.03,0.09251174769321824,10.284551963742164,0.09254748645980351,7.29580619584965,111.1702267029606,78.83311016791865,20,0.9163272371880704,6.6829349435404715e-09
1117,damped_oscillator,40,7,2,0,0.01,0.05251174570392765,7.420557583281207,0.05253834184376724,6.35081155127762,141.31233848365818,120.87955821222846,22,0.9162724937189776,0.07953270839726832
1118,damped_oscillator,40,7,2,1,0.01,0.05251174505150548,57064.931099779555,0.052531998732760925,57059.51775222627,1086707.9554070835,1086185.9272192856,1923,0.9995813624685949,0.009077310740663619
1119,damped_oscillator,40,7,2,2,0.01,0.0525117447443196,14544.509522211187,0.052528305997988745,14539.096279940857,276976.31440411287,276785.9348157457,971,0.9991706459577917,0.005429927105211459
1120,damped_oscillator,40,7,2,3,0.01,0.05251174474245833,3762.365068005762,0.05252840005414253,3756.9522318303434,71648.06818851907,71522.30465725104,494,0.9983683922904537,0.004553894528889737
1121,damped_oscillator,40,7,2,4,0.01,0.052511744741991814,1003.6195926337731,0.05252839791227538,998.2082786569731,19112.28807126672,19003.211944975414,255,0.9968339615813782,0.003993369848299635
1122,damped_oscillator,40,7,2,5,0.01,0.052511744741818814,285.56888888914017,0.05252839749480764,280.1629995912889,5438.190833177963,5333.553143687329,136,0.9940193164565082,0.0031890087864210404
1123,damped_oscillator,40,7,2,6,0.01,0.052511744741627266,92.81450257091902,0.05252839801635124,87.42640667470751,1767.4998807903412,1664.3646099295297,78,0.9892678045797716,0.0020349506947764788
1124,damped_oscillator,40,7,2,7,0.01,0.052511744741355004,38.49686452157703,0.052528398779965686,33.159883776301484,733.1096064545591,631.2753585960944,50,0.9824596381332944,0.0008280606984047701
1125,damped_oscillator,40,7,2,8,0.01,0.052511744741072036,22.477079790328503,0.05252839956805359,17.252456924240867,428.0390967993883,328.4405591281971,39,0.9753691265046406,0.0001373177941032241
1126,damped_oscillator,40,7,2,9,0.01,0.052511744740910596,18.15229932975117,0.0525284000124406,13.050045091050254,345.6807504552246,248.4378943192547,35,0.9713211053301262,3.878814473515467e-06
1127,damped_oscillator,40,7,2,10,0.01,0.05251174474087902,17.508199061881022,0.05252840009831426,12.438723208027604,333.4149179060003,236.79996315796387,34,0.9705298781826827,4.055607901844435e-09
1128,damped_oscillator,60,0,0,0,0.1,0.2325095895743156,9.6226773089568,0.23250958957431503,9.622677308956801,41.38615240160304,41.38615240160315,12,0.0,22.88034001560193
1129,damped_oscillator,60,0,0,1,0.1,0.23250958957436588,4009.447802779267,0.23251497830364634,4000.685777658297,17244.22553976805,17206.142188542,243,0.995,7.513461934797622
1130,damped_oscillator,60,0,0,2,0.1,0.2325095895808597,17125.840948680263,0.23251780666225175,17117.073918350798,73656.4929625168,73616.18520346071,501,0.9975829041507989,0.2614873494353648
1131,damped_oscillator,60,0,0,3,0.1,0.2325095896062167,4359.051667745716,0.23252065205860492,4350.285301989292,18747.836057550576,18709.24265640214,253,0.9952051486601959,0.08780655842046392
1132,damped_oscillator,60,0,0,4,0.1,0.23250958965753246,1127.4463623292597,0.23252103984298203,1118.6825936117107,4849.03166355373,4811.102661364065,129,0.9905424335826333,0.07284808099087728
1133,damped_oscillator,60,0,0,5,0.1,0.2325095896691291,303.4498772184472,0.23252106639275363,294.6962052963738,1305.1069319345888,1267.3957240442014,67,0.9815572764973838,0.056174221961225006
1134,damped_oscillator,60,0,0,6,0.1,0.23250958968580815,90.37306809695383,0.23252107564381413,81.65969632211065,388.68533645892023,351.192665421867,37,0.9648471922375171,0.0384315441242958
1135,damped_oscillator,60,0,0,7,0.1,0.23250958970632513,33.81358425710567,0.23252108379455616,25.297891857378602,145.42877263606394,108.79827086876361,23,0.9359345767217842,0.023496851728093196
1136,damped_oscillator,60,0,0,8,0.1,0.23250958972749558,18.136179901426583,0.23252108826526022,11.837918224001118,78.00185756932622,50.91115955253234,17,0.8926998334707401,0.010411009202881067
1137,damped_oscillator,60,0,0,9,0.1,0.2325095897485997,16.599024748448635,0.23252109088111905,11.010087430631398,71.39071023434465,47.350919389331956,16,0.8817218528689079,0.002015212521780914
1138,damped_oscillator,60,0,0,10,0.1,0.23250958976242442,16.665618770853644,0.23252109262447576,10.940167868586336,71.67712431939852,47.05021701517132,16,0.8822691251870232,7.297465273375508e-05
1139,damped_oscillator,60,0,0,11,0.1,0.23250958976562022,16.68043993945938,0.23252109305781787,10.932105845101695,71.74086865094033,47.01554470322121,16,0.88238989572846,1.1399646633937495e-07
