repeat,system,method,products,accepted_degree_two,total_ns
4,1142,direct,0,False,19792
3,1184,certificate,2,True,35958
0,1295,interval_chebyshev,20,False,64833
0,1186,interval_chebyshev,5980,False,18519583
3,1233,cg,2,False,12000
4,1287,direct,0,False,22375
3,1290,certificate,2,True,36792
1,1243,certificate,2,True,32750
0,1192,direct,0,False,21792
3,1133,direct,0,False,21458
3,1320,direct,0,False,21625
3,1143,interval_chebyshev,460,False,1435500
2,1227,cg,1,False,8209
0,1307,cg,5,False,22500
4,1329,certificate,14,False,69833
2,1339,cg,2,False,12250
2,1134,interval_chebyshev,37,False,117541
1,1214,direct,0,False,19917
4,1202,interval_chebyshev,31,False,102958
0,1285,cg,2,False,11291
0,1228,certificate,2,True,34708
1,1339,cost_gated_certificate,2,True,34209
0,1146,interval_chebyshev,73,False,228917
1,1135,interval_chebyshev,23,False,72542
1,1278,cost_gated_certificate,2,True,32084
4,1170,cg,2,False,11583
0,1316,cg,5,False,21666
2,1335,interval_chebyshev,222,False,695000
0,1303,direct,0,False,20750
4,1282,direct,0,False,22208
2,1171,interval_chebyshev,20,False,65833
2,1345,cost_gated_certificate,2,True,33500
4,1253,cg,6,False,27041
0,1335,cg,1,False,6708
1,1328,interval_chebyshev,16,False,51875
4,1301,cost_gated_certificate,38,False,144167
0,1282,cost_gated_certificate,74,False,254792
0,1269,interval_chebyshev,22,False,70916
2,1260,interval_chebyshev,230,False,708833
3,1212,certificate,2,True,32458
3,1271,cost_gated_certificate,2,True,33500
4,1260,cg,3,False,15416
3,1290,cost_gated_certificate,2,True,32125
0,1165,cg,2,False,12625
0,1350,direct,0,False,21542
0,1345,certificate,2,True,35792
4,1154,cg,1,False,7875
1,1290,cost_gated_certificate,2,True,31917
4,1260,interval_chebyshev,230,False,712292
0,1135,cg,2,False,11125
0,1262,cg,3,False,14417
1,1316,cg,5,False,21500
0,1286,certificate,243,False,770208
4,1306,interval_chebyshev,18,False,61083
1,1266,certificate,18,False,81333
1,1328,cg,3,False,14792
1,1290,certificate,2,True,31958
1,1247,interval_chebyshev,73,False,234125
2,1295,cost_gated_certificate,20,False,63333
4,1331,certificate,13,False,65875
0,1272,certificate,2,True,32666
3,1286,cost_gated_certificate,243,False,767792
3,1204,cost_gated_certificate,22,False,94208
1,1197,interval_chebyshev,243,False,752750
4,1133,certificate,2,True,31666
2,1132,certificate,2,True,32250
4,1204,cg,3,False,15292
3,1295,direct,0,False,19833
3,1130,cg,2,False,13875
1,1276,cg,1,False,7917
4,1176,cost_gated_certificate,2,True,32250
3,1303,cg,4,False,18709
0,1301,certificate,38,False,142333
0,1352,cost_gated_certificate,2,True,31750
3,1293,cg,4,False,19708
3,1160,interval_chebyshev,65,False,201125
0,1222,cg,2,False,11250
0,1349,interval_chebyshev,79,False,246417
4,1162,interval_chebyshev,12,False,38792
3,1339,interval_chebyshev,28,False,87791
4,1188,certificate,2,True,32375
0,1272,interval_chebyshev,563,False,1754667
4,1260,cost_gated_certificate,230,False,719541
4,1179,direct,0,False,20792
0,1305,cg,3,False,18500
0,1306,cg,6,False,29000
3,1288,direct,0,False,22250
2,1215,direct,0,False,21500
0,1283,certificate,67,False,232209
0,1252,direct,0,False,21500
1,1166,cg,2,False,14292
1,1202,cg,2,False,11250
4,1187,cg,2,False,11125
4,1268,certificate,18,False,81875
3,1292,certificate,14,False,69209
0,1261,direct,0,False,20167
1,1153,direct,0,False,22375
2,1198,direct,0,False,20667
1,1143,cost_gated_certificate,2,True,36708
1,1155,direct,0,False,20167
4,1136,cost_gated_certificate,17,False,58625
3,1311,interval_chebyshev,19,False,60834
0,1160,interval_chebyshev,65,False,201750
2,1279,certificate,2,True,33208
3,1266,interval_chebyshev,18,False,60208
4,1305,direct,0,False,20459
3,1294,certificate,14,False,72250
2,1345,certificate,2,True,32083
0,1349,direct,0,False,19833
3,1256,direct,0,False,22959
4,1191,cost_gated_certificate,2,True,33125
1,1200,cg,3,False,15458
4,1350,certificate,2,True,32041
3,1193,direct,0,False,21333
4,1332,cg,7,False,33417
4,1256,cg,10,False,40083
1,1270,interval_chebyshev,2193,False,6828416
3,1135,direct,0,False,20000
1,1264,interval_chebyshev,23,False,76000
0,1297,cost_gated_certificate,22,False,93916
0,1176,cg,1,False,7500
2,1348,direct,0,False,20500
1,1211,direct,0,False,22250
0,1347,cg,1,False,8417
4,1175,cg,1,False,7417
4,1181,interval_chebyshev,67,False,208250
1,1151,certificate,32,False,123875
1,1256,cost_gated_certificate,95,False,317250
4,1169,cg,2,False,11375
2,1141,interval_chebyshev,1787,False,5543875
2,1132,interval_chebyshev,129,False,401666
0,1270,cost_gated_certificate,2,True,33333
3,1319,cost_gated_certificate,27,False,109083
4,1201,cg,2,False,12083
1,1302,certificate,31,False,119583
1,1282,direct,0,False,19958
1,1237,cg,3,False,18917
4,1216,interval_chebyshev,50,False,157917
1,1228,certificate,2,True,32083
2,1273,direct,0,False,20208
1,1332,certificate,20,False,92250
4,1213,interval_chebyshev,122,False,374750
4,1296,certificate,24,False,99292
2,1247,cost_gated_certificate,2,True,32459
2,1133,cg,2,False,11541
0,1239,cost_gated_certificate,21,False,67458
4,1236,certificate,2,True,32375
2,1133,interval_chebyshev,67,False,209833
2,1204,cost_gated_certificate,22,False,93167
2,1172,cost_gated_certificate,20,False,64417
1,1184,direct,0,False,20750
4,1306,cost_gated_certificate,18,False,60917
2,1278,cg,2,False,11167
3,1346,interval_chebyshev,494,False,1537584
0,1188,interval_chebyshev,1535,False,4926292
2,1149,cg,2,False,17458
0,1155,interval_chebyshev,540,False,1652417
0,1263,cost_gated_certificate,35,False,151750
3,1230,certificate,243,False,752875
2,1227,interval_chebyshev,105,False,320958
1,1215,interval_chebyshev,57,False,175959
1,1350,cg,2,False,12334
2,1338,direct,0,False,26125
4,1182,cost_gated_certificate,2,True,49041
2,1300,cg,6,False,27458
1,1245,cg,1,False,8125
1,1201,direct,0,False,31458
1,1315,cost_gated_certificate,26,False,114500
1,1225,direct,0,False,23125
4,1229,cg,4,False,23750
4,1255,direct,0,False,22583
0,1159,cost_gated_certificate,2,True,39167
3,1146,interval_chebyshev,73,False,221917
4,1156,cost_gated_certificate,2,True,33208
1,1336,interval_chebyshev,116,False,355708
1,1198,interval_chebyshev,371,False,1131584
1,1295,cost_gated_certificate,20,False,65583
4,1300,direct,0,False,21292
0,1264,interval_chebyshev,23,False,75250
0,1209,interval_chebyshev,1536,False,4868834
3,1259,cost_gated_certificate,454,False,1476333
4,1157,certificate,2,True,68417
1,1324,direct,0,False,40959
1,1244,interval_chebyshev,386,False,1208458
3,1224,cg,1,False,12916
3,1313,interval_chebyshev,20,False,64416
1,1292,certificate,14,False,81375
3,1265,certificate,18,False,89500
0,1321,cost_gated_certificate,27,False,111083
3,1224,cost_gated_certificate,2,True,37667
2,1295,cg,6,False,31125
4,1275,cg,1,False,8708
1,1187,cg,2,False,12625
4,1229,interval_chebyshev,12,False,40292
0,1302,cg,5,False,24541
0,1304,cg,4,False,18458
1,1240,cg,7,False,29125
3,1328,cg,3,False,14791
1,1326,certificate,2,True,36500
3,1196,certificate,12,False,68500
0,1146,certificate,2,True,36333
2,1163,certificate,243,False,812417
3,1304,cost_gated_certificate,29,False,124250
3,1271,cg,1,False,9875
4,1144,direct,0,False,25583
0,1187,certificate,2,True,44708
4,1168,direct,0,False,22917
4,1186,cg,2,False,15250
3,1213,cost_gated_certificate,2,True,34000
4,1203,certificate,2,True,32875
2,1214,interval_chebyshev,77,False,243125
3,1265,cg,3,False,16458
1,1183,certificate,2,True,35417
4,1163,cg,4,False,18417
1,1243,direct,0,False,22208
3,1138,cost_gated_certificate,16,False,55709
3,1129,direct,0,False,22416
4,1298,cg,4,False,22750
4,1244,cg,1,False,7000
3,1220,cost_gated_certificate,2,True,36667
4,1173,cost_gated_certificate,20,False,70542
0,1277,cost_gated_certificate,2,True,33333
1,1187,certificate,2,True,31417
1,1160,certificate,2,True,33583
2,1193,interval_chebyshev,106,False,336875
2,1197,certificate,243,False,773875
1,1314,cost_gated_certificate,20,False,66166
2,1210,cost_gated_certificate,2,True,38250
0,1233,cg,2,False,15000
3,1230,interval_chebyshev,243,False,811792
1,1347,certificate,2,True,41875
4,1317,interval_chebyshev,30,False,126667
3,1140,certificate,21,False,104166
3,1208,direct,0,False,23833
2,1131,certificate,2,True,41250
4,1173,direct,0,False,20375
4,1317,direct,0,False,21500
3,1190,direct,0,False,22750
2,1128,cg,4,False,24959
4,1308,certificate,13,False,90625
1,1249,interval_chebyshev,48,False,156291
1,1279,cost_gated_certificate,2,True,41125
2,1318,cost_gated_certificate,27,False,117625
4,1269,cg,6,False,28916
0,1259,cost_gated_certificate,454,False,1599708
2,1201,cg,2,False,14750
1,1202,certificate,2,True,45375
2,1294,cost_gated_certificate,14,False,45417
0,1334,certificate,2,True,33875
4,1142,interval_chebyshev,902,False,2750542
3,1266,certificate,18,False,80792
0,1343,certificate,27,False,107209
3,1329,interval_chebyshev,14,False,44625
0,1216,certificate,2,True,32750
2,1180,cost_gated_certificate,2,True,36084
4,1176,certificate,2,True,34333
3,1318,interval_chebyshev,27,False,87542
1,1239,direct,0,False,22750
2,1263,cg,3,False,19458
2,1338,interval_chebyshev,39,False,122000
3,1174,cost_gated_certificate,23,False,95791
4,1235,certificate,2,True,33208
2,1262,cost_gated_certificate,62,False,212916
1,1145,cg,1,False,7833
3,1317,certificate,30,False,115583
4,1224,certificate,2,True,32750
1,1305,cost_gated_certificate,12,False,39209
0,1234,direct,0,False,22917
4,1199,interval_chebyshev,188,False,574667
1,1241,direct,0,False,22709
2,1350,certificate,2,True,37625
4,1282,cg,7,False,32292
2,1289,cost_gated_certificate,2,True,35708
3,1135,cg,2,False,12250
2,1237,cost_gated_certificate,21,False,66041
4,1217,certificate,2,True,32250
4,1174,direct,0,False,20959
4,1324,direct,0,False,23708
3,1202,cg,2,False,14167
2,1238,interval_chebyshev,21,False,69209
2,1230,cost_gated_certificate,243,False,756000
1,1349,cost_gated_certificate,2,True,33916
4,1177,interval_chebyshev,671,False,2096916
2,1212,cg,1,False,20334
0,1218,interval_chebyshev,43,False,139375
1,1342,cg,4,False,21334
1,1253,interval_chebyshev,112,False,355291
4,1307,interval_chebyshev,14,False,45667
0,1286,cost_gated_certificate,243,False,812584
4,1279,interval_chebyshev,35,False,114167
3,1321,cg,8,False,34292
0,1293,interval_chebyshev,14,False,50583
1,1316,certificate,40,False,161958
1,1167,cg,2,False,12834
2,1268,cost_gated_certificate,18,False,59333
2,1274,interval_chebyshev,154,False,475792
0,1266,certificate,18,False,90500
1,1310,certificate,13,False,71292
2,1182,certificate,2,True,38041
1,1143,certificate,2,True,38500
1,1248,direct,0,False,32000
2,1240,certificate,24,False,113875
1,1292,cg,3,False,16292
4,1228,cg,1,False,11042
3,1260,interval_chebyshev,230,False,736167
2,1164,interval_chebyshev,580,False,1833292
4,1244,cost_gated_certificate,2,True,41708
0,1332,interval_chebyshev,20,False,70541
3,1321,direct,0,False,24667
2,1157,certificate,2,True,41042
3,1165,cg,2,False,13750
2,1315,cost_gated_certificate,26,False,108958
3,1297,direct,0,False,23250
0,1275,interval_chebyshev,87,False,274708
2,1162,direct,0,False,24959
2,1192,cost_gated_certificate,2,True,37834
1,1203,direct,0,False,22583
0,1144,direct,0,False,23125
0,1260,interval_chebyshev,230,False,720250
2,1210,cg,1,False,8917
3,1235,cost_gated_certificate,2,True,36250
4,1348,direct,0,False,22667
1,1279,cg,2,False,13250
0,1338,interval_chebyshev,39,False,126458
3,1154,direct,0,False,22875
2,1307,certificate,14,False,76000
4,1334,certificate,2,True,35375
4,1204,certificate,22,False,99375
3,1172,direct,0,False,22583
4,1342,certificate,23,False,99709
4,1290,direct,0,False,22333
4,1300,cost_gated_certificate,26,False,115375
0,1160,direct,0,False,22875
0,1292,interval_chebyshev,14,False,50167
3,1305,certificate,12,False,62750
1,1236,cg,2,False,14625
2,1218,cost_gated_certificate,43,False,160042
1,1158,direct,0,False,21500
1,1255,direct,0,False,22334
4,1154,direct,0,False,19958
1,1207,cg,7,False,36083
4,1174,certificate,23,False,99042
3,1179,cg,1,False,8417
2,1279,cost_gated_certificate,2,True,32833
2,1226,certificate,2,True,37417
1,1157,cg,1,False,7958
0,1178,interval_chebyshev,347,False,1089750
0,1240,cg,7,False,34333
0,1172,cg,3,False,14125
3,1223,cg,2,False,11584
2,1324,certificate,2,True,34167
3,1335,certificate,2,True,32750
3,1337,direct,0,False,25041
3,1188,cost_gated_certificate,2,True,40667
3,1258,direct,0,False,22208
3,1219,cg,2,False,17708
1,1168,cost_gated_certificate,2,True,35292
0,1217,certificate,2,True,35125
1,1169,cg,2,False,12042
2,1164,cg,3,False,14167
1,1340,interval_chebyshev,24,False,78416
3,1178,cost_gated_certificate,2,True,31625
3,1129,certificate,243,False,768917
2,1146,direct,0,False,22333
2,1322,cg,4,False,23125
3,1171,direct,0,False,21708
4,1294,direct,0,False,24500
0,1346,cg,1,False,9500
2,1140,cost_gated_certificate,21,False,68834
2,1196,certificate,12,False,63250
0,1238,certificate,21,False,92834
1,1155,cost_gated_certificate,2,True,34000
1,1303,cost_gated_certificate,29,False,119250
2,1303,cg,4,False,18334
3,1257,cg,4,False,18583
0,1145,interval_chebyshev,127,False,399958
4,1242,cg,1,False,9750
0,1316,direct,0,False,20166
4,1159,direct,0,False,21167
2,1286,interval_chebyshev,243,False,772875
3,1161,direct,0,False,22791
3,1287,cost_gated_certificate,2,True,37750
2,1347,certificate,2,True,39959
0,1240,direct,0,False,20042
4,1304,cg,4,False,22916
3,1203,direct,0,False,23000
4,1347,certificate,2,True,36292
0,1174,cost_gated_certificate,23,False,98750
2,1207,interval_chebyshev,24,False,80958
2,1333,certificate,2,True,35167
4,1205,certificate,22,False,93750
4,1311,cost_gated_certificate,19,False,61792
1,1284,direct,0,False,24583
2,1275,interval_chebyshev,87,False,272500
1,1340,cg,4,False,19125
4,1258,direct,0,False,20125
1,1275,cost_gated_certificate,2,True,36792
1,1327,certificate,2,True,36917
0,1162,interval_chebyshev,12,False,41250
4,1180,certificate,2,True,39792
0,1193,cg,1,False,8917
4,1152,cg,2,False,11542
4,1151,cost_gated_certificate,32,False,125291
4,1218,cost_gated_certificate,43,False,160542
4,1216,cg,1,False,10458
4,1228,interval_chebyshev,103,False,326625
1,1312,cost_gated_certificate,21,False,70125
0,1351,cost_gated_certificate,2,True,36875
4,1324,cg,1,False,8000
4,1343,cost_gated_certificate,27,False,112875
4,1141,cg,1,False,10917
1,1324,interval_chebyshev,123,False,389250
4,1259,cost_gated_certificate,454,False,1446292
4,1348,cost_gated_certificate,2,True,35459
3,1297,cg,4,False,21500
3,1185,direct,0,False,22208
4,1252,cg,10,False,45334
3,1353,direct,0,False,21333
3,1163,interval_chebyshev,243,False,760542
1,1141,cost_gated_certificate,2,True,36667
1,1237,interval_chebyshev,21,False,70084
0,1346,direct,0,False,20292
3,1139,cg,5,False,26875
3,1252,interval_chebyshev,69,False,220333
1,1293,cost_gated_certificate,14,False,45208
4,1169,direct,0,False,19958
2,1186,cg,2,False,16250
0,1336,cg,1,False,10875
1,1267,cost_gated_certificate,18,False,58667
3,1276,direct,0,False,21375
3,1277,cg,2,False,14291
4,1249,certificate,2,True,34750
1,1302,cost_gated_certificate,31,False,124958
4,1277,interval_chebyshev,41,False,128834
4,1186,interval_chebyshev,5980,False,18727750
0,1188,cg,2,False,11917
4,1325,interval_chebyshev,64,False,200167
1,1136,cg,2,False,14584
3,1221,cost_gated_certificate,2,True,34959
3,1264,cg,3,False,16125
4,1138,cg,5,False,23042
0,1262,direct,0,False,22000
1,1231,direct,0,False,24625
1,1314,certificate,20,False,94708
4,1320,certificate,27,False,110292
0,1350,cost_gated_certificate,2,True,35334
4,1281,cg,10,False,41833
1,1131,cg,2,False,11583
4,1140,interval_chebyshev,21,False,66541
3,1301,interval_chebyshev,38,False,121542
3,1271,interval_chebyshev,1107,False,3441667
0,1196,cg,4,False,19125
1,1313,direct,0,False,22291
4,1182,interval_chebyshev,50,False,163208
0,1245,cg,1,False,10667
4,1227,certificate,2,True,34375
0,1341,direct,0,False,21583
2,1169,direct,0,False,21042
2,1181,direct,0,False,20666
4,1194,interval_chebyshev,92,False,294208
4,1243,interval_chebyshev,748,False,2358750
3,1222,cg,2,False,13416
1,1193,certificate,2,True,34833
3,1284,interval_chebyshev,67,False,214167
3,1211,cost_gated_certificate,2,True,35833
0,1169,cg,2,False,11291
4,1171,direct,0,False,20375
1,1150,certificate,2,True,39458
4,1195,certificate,2,True,33167
3,1349,interval_chebyshev,79,False,251375
3,1279,cg,2,False,11333
0,1149,direct,0,False,21417
4,1342,cg,4,False,21917
1,1345,cg,1,False,8250
0,1238,direct,0,False,20250
4,1253,direct,0,False,22041
0,1148,cost_gated_certificate,2,True,37166
3,1278,direct,0,False,22459
2,1182,cg,1,False,8792
0,1142,direct,0,False,21500
1,1311,direct,0,False,21166
3,1301,cg,5,False,22916
2,1194,certificate,2,True,32792
4,1152,certificate,2,True,32208
2,1152,interval_chebyshev,4072,False,12864834
4,1210,interval_chebyshev,782,False,2465875
4,1142,cg,1,False,10167
0,1326,direct,0,False,28083
2,1253,cg,6,False,30541
3,1340,cost_gated_certificate,24,False,110666
0,1271,cg,1,False,7667
1,1229,cost_gated_certificate,12,False,39792
0,1273,cg,1,False,8083
0,1154,cost_gated_certificate,2,True,37333
1,1167,certificate,2,True,33250
0,1327,direct,0,False,20417
3,1348,interval_chebyshev,137,False,429000
2,1136,interval_chebyshev,17,False,57000
2,1164,direct,0,False,20791
4,1223,interval_chebyshev,487,False,1513500
2,1223,cg,2,False,11166
1,1301,direct,0,False,19750
2,1307,interval_chebyshev,14,False,51042
2,1149,certificate,2,True,33709
4,1307,cg,5,False,22667
4,1140,certificate,21,False,94833
3,1156,cg,1,False,9667
4,1219,cg,2,False,11417
1,1207,interval_chebyshev,24,False,76667
0,1244,direct,0,False,21334
4,1164,cg,3,False,17958
2,1138,interval_chebyshev,16,False,52292
3,1307,interval_chebyshev,14,False,44708
2,1344,cost_gated_certificate,2,True,35917
0,1223,cost_gated_certificate,2,True,32917
0,1205,cost_gated_certificate,22,False,93250
0,1323,direct,0,False,23334
1,1300,interval_chebyshev,26,False,86084
4,1335,cost_gated_certificate,2,True,32875
3,1348,cost_gated_certificate,2,True,32209
1,1206,cg,5,False,23208
2,1312,cost_gated_certificate,21,False,67375
2,1329,direct,0,False,23416
0,1254,direct,0,False,22625
2,1211,cost_gated_certificate,2,True,33625
4,1149,cost_gated_certificate,2,True,32375
2,1187,cost_gated_certificate,2,True,34209
2,1322,direct,0,False,19917
2,1193,direct,0,False,21375
1,1278,direct,0,False,19208
3,1272,certificate,2,True,36875
3,1298,cg,4,False,20542
2,1202,interval_chebyshev,31,False,99709
1,1226,direct,0,False,21125
3,1248,cost_gated_certificate,2,True,38167
0,1208,certificate,2,True,33083
4,1227,cg,1,False,7833
0,1249,direct,0,False,19792
2,1150,interval_chebyshev,33,False,106666
1,1201,cost_gated_certificate,2,True,35458
4,1135,direct,0,False,21333
2,1309,interval_chebyshev,13,False,46250
1,1178,certificate,2,True,33083
4,1210,direct,0,False,19875
0,1220,certificate,2,True,36667
0,1171,cg,3,False,15500
3,1190,cost_gated_certificate,2,True,32583
4,1329,interval_chebyshev,14,False,46333
3,1347,cost_gated_certificate,2,True,31750
3,1285,cg,2,False,12541
2,1222,interval_chebyshev,917,False,2863042
0,1136,cost_gated_certificate,17,False,53792
2,1199,certificate,188,False,606833
4,1187,direct,0,False,19833
0,1166,cg,2,False,14917
3,1288,interval_chebyshev,64,False,202750
4,1345,cost_gated_certificate,2,True,33584
2,1187,certificate,2,True,32125
0,1155,cg,1,False,8417
1,1268,direct,0,False,21584
2,1176,cg,1,False,12584
2,1268,direct,0,False,20166
0,1277,certificate,2,True,35709
2,1293,cost_gated_certificate,14,False,45833
2,1210,interval_chebyshev,782,False,2434333
3,1136,certificate,2,True,33083
2,1244,cg,1,False,7875
2,1156,cg,1,False,6875
3,1137,interval_chebyshev,16,False,55666
4,1335,cg,1,False,7083
3,1282,direct,0,False,24750
1,1134,direct,0,False,22875
1,1351,direct,0,False,19375
2,1281,cg,10,False,44916
4,1260,certificate,230,False,725250
3,1335,direct,0,False,19584
2,1184,direct,0,False,22875
2,1326,interval_chebyshev,35,False,110791
0,1250,certificate,2,True,33333
3,1192,cost_gated_certificate,2,True,32958
2,1319,interval_chebyshev,27,False,87750
3,1336,interval_chebyshev,116,False,366875
4,1276,cg,1,False,8042
1,1316,direct,0,False,20625
4,1199,cg,3,False,17584
2,1160,certificate,2,True,33292
0,1243,certificate,2,True,33041
4,1171,interval_chebyshev,20,False,66792
0,1146,cost_gated_certificate,2,True,34667
4,1141,cost_gated_certificate,2,True,32083
4,1353,cg,2,False,11667
0,1310,certificate,13,False,65625
2,1191,interval_chebyshev,236,False,738375
3,1184,cost_gated_certificate,2,True,32292
4,1306,certificate,18,False,83667
0,1299,direct,0,False,24375
3,1212,cost_gated_certificate,2,True,37375
1,1234,cost_gated_certificate,2,True,34625
1,1162,direct,0,False,20834
0,1231,certificate,427,False,1343750
3,1340,interval_chebyshev,24,False,75958
2,1206,cg,5,False,22583
0,1229,certificate,12,False,61875
1,1283,cost_gated_certificate,67,False,232334
4,1345,direct,0,False,19667
4,1184,cost_gated_certificate,2,True,35833
1,1179,direct,0,False,21041
4,1206,cg,5,False,25917
2,1304,cost_gated_certificate,29,False,115792
1,1343,cost_gated_certificate,27,False,110667
4,1340,cg,4,False,18750
0,1309,certificate,13,False,65083
2,1296,cost_gated_certificate,24,False,99209
4,1217,cost_gated_certificate,2,True,32625
0,1237,cost_gated_certificate,21,False,67208
3,1335,cost_gated_certificate,2,True,32125
4,1343,direct,0,False,19875
4,1322,cg,4,False,22375
4,1241,direct,0,False,23209
2,1161,interval_chebyshev,64,False,202625
0,1140,certificate,21,False,90250
3,1253,direct,0,False,19791
3,1285,certificate,2,True,36000
3,1353,interval_chebyshev,37,False,119834
3,1195,cost_gated_certificate,2,True,32334
4,1175,direct,0,False,21917
4,1232,direct,0,False,22792
3,1192,certificate,2,True,33125
3,1143,cost_gated_certificate,2,True,33042
0,1176,direct,0,False,21833
2,1306,direct,0,False,21084
0,1133,cg,2,False,12750
3,1247,cg,1,False,8166
4,1200,certificate,97,False,323125
3,1265,direct,0,False,24167
0,1156,cg,1,False,9958
3,1163,certificate,243,False,775541
3,1238,interval_chebyshev,21,False,67041
4,1352,interval_chebyshev,38,False,118792
4,1321,cost_gated_certificate,27,False,108750
3,1286,cg,3,False,15459
3,1171,interval_chebyshev,20,False,63792
3,1291,cg,3,False,17583
4,1191,certificate,2,True,32500
0,1275,certificate,2,True,32333
1,1226,cg,1,False,7584
2,1226,cost_gated_certificate,2,True,31708
1,1138,cg,5,False,22583
4,1224,cg,1,False,9916
2,1322,certificate,12,False,62458
2,1232,cg,3,False,14750
4,1292,certificate,14,False,68333
4,1309,direct,0,False,19958
4,1346,direct,0,False,22041
4,1134,cost_gated_certificate,2,True,33333
2,1265,interval_chebyshev,18,False,58125
1,1195,interval_chebyshev,90,False,283625
4,1209,certificate,2,True,35333
0,1232,cost_gated_certificate,217,False,681667
1,1173,cg,3,False,15958
1,1309,interval_chebyshev,13,False,41958
2,1323,interval_chebyshev,243,False,755833
3,1169,direct,0,False,20417
4,1251,cg,8,False,37458
2,1250,direct,0,False,19625
3,1143,cg,1,False,9333
0,1166,cost_gated_certificate,2,True,33875
4,1206,interval_chebyshev,22,False,70291
0,1224,direct,0,False,19750
0,1342,direct,0,False,21458
1,1332,direct,0,False,20083
1,1293,certificate,14,False,72416
0,1314,cg,7,False,30333
3,1296,interval_chebyshev,24,False,76250
1,1153,cost_gated_certificate,2,True,36333
3,1137,direct,0,False,20250
4,1297,interval_chebyshev,22,False,73875
3,1157,direct,0,False,20458
0,1223,certificate,2,True,36000
4,1163,direct,0,False,19625
3,1265,cost_gated_certificate,18,False,61125
0,1205,cg,4,False,18916
4,1270,interval_chebyshev,2193,False,6797125
1,1283,cg,7,False,29459
1,1194,interval_chebyshev,92,False,286333
2,1162,certificate,12,False,62958
4,1185,interval_chebyshev,39,False,122917
1,1188,direct,0,False,20541
2,1293,interval_chebyshev,14,False,47958
2,1148,interval_chebyshev,37,False,118458
1,1201,interval_chebyshev,52,False,161584
2,1135,interval_chebyshev,23,False,75333
1,1196,certificate,12,False,63416
3,1178,certificate,2,True,32208
0,1271,certificate,2,True,32209
1,1313,cg,7,False,30500
3,1216,interval_chebyshev,50,False,160083
2,1297,direct,0,False,19875
0,1249,cg,1,False,9625
3,1180,interval_chebyshev,105,False,324959
1,1265,cost_gated_certificate,18,False,57000
2,1248,cost_gated_certificate,2,True,32500
0,1173,interval_chebyshev,20,False,66000
2,1296,cg,5,False,22334
1,1347,cg,1,False,6875
4,1252,cost_gated_certificate,69,False,237250
3,1219,direct,0,False,20584
1,1203,cg,3,False,18750
1,1129,interval_chebyshev,243,False,758584
3,1182,cg,1,False,7084
3,1169,cg,2,False,10708
2,1287,cost_gated_certificate,2,True,35500
2,1326,certificate,2,True,33000
2,1244,certificate,2,True,32125
0,1267,cg,5,False,23250
4,1241,interval_chebyshev,2911,False,9104125
1,1160,interval_chebyshev,65,False,215958
0,1327,cost_gated_certificate,2,True,36042
0,1145,cost_gated_certificate,2,True,34625
3,1176,certificate,2,True,34500
1,1352,direct,0,False,21083
3,1229,interval_chebyshev,12,False,44625
4,1211,cost_gated_certificate,2,True,34416
4,1251,interval_chebyshev,41,False,137292
3,1241,direct,0,False,20958
1,1311,certificate,19,False,92542
3,1328,direct,0,False,24583
3,1200,cost_gated_certificate,97,False,344291
2,1190,certificate,2,True,34333
2,1234,certificate,2,True,34292
4,1139,certificate,16,False,80917
0,1320,cost_gated_certificate,27,False,114542
1,1304,cg,4,False,18959
3,1286,interval_chebyshev,243,False,749459
0,1269,certificate,22,False,94208
1,1254,interval_chebyshev,98,False,304875
4,1247,direct,0,False,20250
1,1323,cg,2,False,14167
2,1181,cg,1,False,8000
1,1156,cost_gated_certificate,2,True,32917
4,1266,cost_gated_certificate,18,False,58709
4,1230,interval_chebyshev,243,False,764333
3,1287,interval_chebyshev,123,False,379916
2,1253,certificate,112,False,370792
4,1184,interval_chebyshev,44,False,137667
3,1217,cg,1,False,7583
4,1151,direct,0,False,20875
3,1181,interval_chebyshev,67,False,209750
1,1334,cost_gated_certificate,2,True,33667
4,1257,direct,0,False,21083
2,1258,cost_gated_certificate,243,False,770916
4,1165,direct,0,False,21709
3,1218,interval_chebyshev,43,False,138625
2,1283,direct,0,False,19667
3,1130,certificate,2,True,36792
3,1191,interval_chebyshev,236,False,731792
0,1332,direct,0,False,19833
1,1239,interval_chebyshev,21,False,72042
3,1261,direct,0,False,20625
2,1137,interval_chebyshev,16,False,54333
3,1269,cg,6,False,26125
1,1268,cg,5,False,22125
4,1337,interval_chebyshev,63,False,198791
3,1267,cg,5,False,22083
1,1212,certificate,2,True,32500
1,1252,direct,0,False,19834
0,1294,cost_gated_certificate,14,False,49625
3,1325,cost_gated_certificate,2,True,32834
3,1325,interval_chebyshev,64,False,199500
1,1240,interval_chebyshev,24,False,75625
1,1286,direct,0,False,19708
2,1250,interval_chebyshev,47,False,150000
3,1246,cg,1,False,9167
3,1299,cost_gated_certificate,21,False,67042
4,1298,direct,0,False,20583
4,1133,cg,2,False,13958
0,1177,direct,0,False,21500
2,1254,cost_gated_certificate,98,False,327959
3,1236,direct,0,False,21209
4,1155,cg,1,False,9833
1,1251,cost_gated_certificate,41,False,152667
4,1330,cg,5,False,25709
2,1179,cg,1,False,7083
4,1277,certificate,2,True,32667
3,1330,cost_gated_certificate,13,False,42250
0,1278,direct,0,False,20834
