system,plant,horizon,state_index,barrier_stage,newton_iteration,barrier_weight,preconditioned_weyl_lower,preconditioned_weyl_upper,preconditioned_exact_lower,preconditioned_exact_upper,interval_chebyshev_degree,raw_gradient_norm,preconditioned_gradient_norm
1031,damped_oscillator,40,4,0,0,0.1,0.40399762277516404,19.562673914833486,0.40819005161034017,15.17064454158805,13,11.255292068342495,16.237723448716714
1032,damped_oscillator,40,4,0,1,0.1,0.4457917587059408,6935.2655442423065,0.45465832976569703,6921.730658204101,231,18.398644878225483,24.46759000445112
1033,damped_oscillator,40,4,0,2,0.1,0.4630711115285401,24938.71537807645,0.47537721662368804,24925.17988731041,428,49.82297251742934,66.53757972181674
1034,damped_oscillator,40,4,0,3,0.1,0.4681971383141945,6387.252645477743,0.4889215894788524,6373.7185789297355,216,24.945629845407005,33.312910702763865
1035,damped_oscillator,40,4,0,4,0.1,0.4724702860914979,1673.4498737865088,0.4897700251848075,1659.921266595291,110,12.248787631998345,16.35884601375524
1036,damped_oscillator,40,4,0,5,0.1,0.47394431708661106,461.98434288961727,0.4902276437671267,448.4762047292617,58,5.89561727244495,7.87518409951475
1037,damped_oscillator,40,4,0,6,0.1,0.4762247179106445,144.04658335657206,0.4908935194654568,130.6148064304565,33,2.7243567644086077,3.6399927878703235
1038,damped_oscillator,40,4,0,7,0.1,0.47792257918630787,57.50400582420609,0.49173432368669356,44.39878655222508,21,1.158157708477028,1.547775841362506
1039,damped_oscillator,40,4,0,8,0.1,0.4766059449820736,32.93826768962849,0.4926353005002632,22.774530368700965,16,0.4077497829624368,0.5450263507248422
1040,damped_oscillator,40,4,0,9,0.1,0.47562013479912485,33.2789046134255,0.49335270400680226,21.65901994230655,16,0.09082631277605695,0.12144966197951551
1041,damped_oscillator,40,4,0,10,0.1,0.4752705454995977,33.42527095390666,0.4936172641508797,21.671445219585742,16,0.007009267460964592,0.0093804887211125
1042,damped_oscillator,40,4,0,11,0.1,0.4752384234384548,33.43831436604332,0.49364132075726125,21.675253249247387,16,8.260559819848943e-05,0.0001106581579511463
1043,damped_oscillator,40,4,1,0,0.03,0.18314573290878317,20.206726778357677,0.1964888966373802,15.502262945539783,20,1.15501031033955,1.53650421961405
1044,damped_oscillator,40,4,1,1,0.03,0.17922728818447728,226271.82486639268,0.19765012661118356,226258.28891962767,2073,61.8359441726374,81.33722074268671
1045,damped_oscillator,40,4,1,2,0.03,0.17939527064562533,57613.8706280971,0.20119609925556012,57600.33477922413,1046,30.7978773716333,40.51054881330981
1046,damped_oscillator,40,4,1,3,0.03,0.17975145356949895,14872.412078241285,0.20127336859658124,14858.876607569637,531,15.227293823320498,20.029438136019007
1047,damped_oscillator,40,4,1,4,0.03,0.1798735292565293,3948.2151561812057,0.20135894964278192,3934.6811068023435,274,7.428256934675834,9.770839880210477
1048,damped_oscillator,40,4,1,5,0.03,0.17993515611784505,1110.370566209862,0.20140616865207495,1096.8415989887574,145,3.526078727696768,4.638062597862253
1049,damped_oscillator,40,4,1,6,0.03,0.17997967661143788,351.0741869630468,0.20144355304160586,337.5619385641822,82,1.5811241959837052,2.0797472782940543
1050,damped_oscillator,40,4,1,7,0.03,0.18003870914042275,138.0957088710407,0.20149269994991476,124.63159355351857,52,0.6270814117552507,0.8248377088885845
1051,damped_oscillator,40,4,1,8,0.03,0.18010437865285472,75.4103412029375,0.20154512818137946,62.055556938409325,38,0.1884879658019214,0.24792950158685842
1052,damped_oscillator,40,4,1,9,0.03,0.1801454821309045,58.16700783935647,0.20157670205137754,44.95252008876231,34,0.029509163360110318,0.03881516856703128
1053,damped_oscillator,40,4,1,10,0.03,0.18015457642534005,55.391440315332645,0.20158353686065378,42.2256005051957,33,0.0010875004549739063,0.0014304544310657127
1054,damped_oscillator,40,4,2,0,0.01,0.09869385731903887,28.119900499157353,0.11277474505025108,17.752880102640596,32,0.8622042788953183,1.143149518930055
1055,damped_oscillator,40,4,2,1,0.01,0.09828397555313152,68.31899866957085,0.11323168118573142,55.01561234274065,49,0.4132922555641141,0.5493711237056115
1056,damped_oscillator,40,4,2,2,0.01,0.09884472852503745,142.41067748322664,0.11621193505081681,128.966080870467,70,0.22239043770126113,0.2963244754184871
1057,damped_oscillator,40,4,2,3,0.01,0.09860061698421663,117.34727480652444,0.1164340424372517,103.92331415251013,64,0.03219172955329194,0.04309667873176131
1058,damped_oscillator,40,4,2,4,0.01,0.09855893032129517,114.83831304485435,0.11646717054544173,101.41627659601761,63,0.0013056945241050639,0.0017609564408211872
1059,damped_oscillator,40,5,0,0,0.1,0.40399762277516404,19.562673914833486,0.40819005161034017,15.17064454158805,13,11.911516186733936,17.16639893120671
1060,damped_oscillator,40,5,0,1,0.1,0.5063514326193923,6935.265544241999,0.5219738718353467,6921.730679677192,216,20.811179742579053,27.39496585829796
1061,damped_oscillator,40,5,0,2,0.1,0.5078386294860935,1786.8339852370495,0.5254917200138226,1773.3023877835835,110,10.354228513312707,13.628389689181025
