repeat,system,method,products,accepted_degree_two,total_ns
3,220,cg,2,False,11917
1,213,cg,1,False,6958
0,116,cg,3,False,14208
4,16,certificate,2,True,36792
2,137,cost_gated_certificate,133,False,406916
0,70,cg,7,False,31292
1,131,certificate,172,False,518625
1,119,direct,0,False,7791
0,182,cost_gated_certificate,26,False,101667
4,110,direct,0,False,7458
2,175,interval_chebyshev,31,False,92125
0,124,direct,0,False,9875
1,83,cg,3,False,15708
3,155,certificate,2,True,35792
3,97,cost_gated_certificate,132,False,406458
2,75,interval_chebyshev,79,False,235792
2,2,direct,0,False,7958
2,73,interval_chebyshev,377,False,1096458
1,43,direct,0,False,7292
1,112,certificate,20,False,85875
2,194,certificate,54,False,184208
0,147,cg,2,False,11334
3,30,cg,2,False,10792
1,91,direct,0,False,8000
1,179,certificate,26,False,101166
3,5,cg,3,False,15083
2,199,cg,2,False,10666
3,138,cg,3,False,14083
0,55,interval_chebyshev,259,False,748500
4,11,direct,0,False,8292
4,182,certificate,26,False,100708
0,171,certificate,12,False,62000
4,112,cost_gated_certificate,20,False,60250
0,3,cg,6,False,25875
3,86,cost_gated_certificate,2,True,36125
2,169,direct,0,False,7917
4,19,interval_chebyshev,232,False,677167
1,72,cg,9,False,36250
3,20,interval_chebyshev,132,False,382834
3,63,cg,10,False,39833
1,215,direct,0,False,7417
3,196,cost_gated_certificate,30,False,113209
1,201,direct,0,False,8125
2,203,direct,0,False,7000
3,61,direct,0,False,6959
2,221,interval_chebyshev,2268,False,6599667
4,141,interval_chebyshev,14,False,43166
2,98,cost_gated_certificate,133,False,410000
1,154,cost_gated_certificate,2,True,35500
1,127,cg,11,False,43959
1,60,direct,0,False,8334
2,104,interval_chebyshev,263,False,764208
4,27,direct,0,False,8041
2,23,cost_gated_certificate,2,True,36250
4,104,certificate,263,False,780334
1,183,direct,0,False,7417
4,211,certificate,2,True,35625
1,96,direct,0,False,7584
0,181,cost_gated_certificate,27,False,107417
4,98,cost_gated_certificate,133,False,418833
4,84,cg,3,False,16084
3,129,interval_chebyshev,181,False,600458
4,17,direct,0,False,23708
0,36,direct,0,False,10125
1,75,direct,0,False,7708
0,191,cg,8,False,39000
4,191,cg,8,False,32542
2,39,cost_gated_certificate,307,False,955834
0,44,direct,0,False,9541
3,85,direct,0,False,7375
1,228,interval_chebyshev,80,False,233541
1,174,direct,0,False,8708
1,137,cg,3,False,15667
2,136,certificate,298,False,888042
0,40,interval_chebyshev,261,False,793125
0,161,direct,0,False,9250
3,147,cg,2,False,11583
2,156,certificate,2,True,40917
2,71,cg,8,False,33000
0,176,interval_chebyshev,33,False,97875
3,25,cost_gated_certificate,58,False,196375
0,24,interval_chebyshev,55,False,160583
1,6,cost_gated_certificate,80,False,257000
1,42,interval_chebyshev,162,False,471667
2,194,cost_gated_certificate,54,False,182083
0,31,certificate,2,True,36750
3,215,cost_gated_certificate,2,True,36208
0,47,cost_gated_certificate,24,False,95542
0,127,interval_chebyshev,121,False,357875
0,17,cost_gated_certificate,2,True,34583
3,179,cost_gated_certificate,26,False,101042
4,85,certificate,976,False,2817458
3,134,direct,0,False,8417
3,146,certificate,18,False,79375
0,124,interval_chebyshev,63,False,189291
1,24,cost_gated_certificate,2,True,35042
4,63,certificate,153,False,466833
4,124,cost_gated_certificate,2,True,35625
4,113,cost_gated_certificate,20,False,61167
2,133,interval_chebyshev,171,False,494875
3,188,direct,0,False,8333
2,20,cg,1,False,7750
0,63,cg,10,False,39542
4,79,certificate,24,False,96750
2,224,cost_gated_certificate,2,True,37416
0,220,cg,2,False,11083
0,52,cg,3,False,14375
0,186,cost_gated_certificate,37,False,132875
2,98,direct,0,False,7541
1,211,interval_chebyshev,447,False,1327833
2,5,certificate,157,False,476666
0,42,cg,3,False,14708
1,192,cg,6,False,24583
3,9,interval_chebyshev,22,False,66875
3,16,interval_chebyshev,1600,False,4802709
4,122,interval_chebyshev,97,False,272792
2,66,interval_chebyshev,129,False,366083
3,110,cg,6,False,28542
1,178,cg,2,False,10208
3,95,certificate,159,False,481625
2,215,cost_gated_certificate,2,True,37250
1,206,certificate,21,False,85000
4,86,cg,2,False,11292
1,83,cost_gated_certificate,4414,False,12406584
2,16,interval_chebyshev,1600,False,4644500
0,132,direct,0,False,27583
0,150,cost_gated_certificate,2,True,66041
3,154,cg,1,False,8500
2,152,interval_chebyshev,100,False,290250
0,93,cg,9,False,36209
1,185,cost_gated_certificate,38,False,135708
2,22,interval_chebyshev,63,False,180042
4,171,direct,0,False,9750
2,186,direct,0,False,7209
0,82,direct,0,False,9291
1,29,interval_chebyshev,1199,False,3394833
3,27,direct,0,False,7667
2,178,cg,2,False,11500
4,36,cg,5,False,20958
4,82,cost_gated_certificate,26,False,103042
0,45,certificate,24,False,95125
4,80,interval_chebyshev,24,False,71333
4,63,direct,0,False,7667
4,144,certificate,14,False,65416
1,120,interval_chebyshev,276,False,782541
4,61,direct,0,False,7625
4,137,interval_chebyshev,133,False,373791
2,111,certificate,20,False,81500
2,117,interval_chebyshev,2012,False,5734917
0,83,direct,0,False,7584
0,223,certificate,2,True,35833
4,202,cg,2,False,14084
3,172,cg,5,False,20542
0,125,direct,0,False,7709
1,3,direct,0,False,7209
0,166,cg,3,False,16834
1,202,certificate,2,True,34875
4,44,cg,2,False,11500
2,193,certificate,54,False,178000
0,95,direct,0,False,9208
2,159,cost_gated_certificate,110,False,329792
2,22,cost_gated_certificate,2,True,33750
2,143,cg,6,False,24750
3,85,cost_gated_certificate,976,False,2831708
1,31,cg,2,False,20084
4,14,cg,6,False,26375
2,71,interval_chebyshev,324,False,924709
4,74,cg,3,False,14583
2,173,certificate,20,False,106709
2,104,cg,8,False,34375
2,188,interval_chebyshev,38,False,110083
0,188,interval_chebyshev,38,False,108875
4,89,certificate,2,True,42584
4,215,certificate,2,True,41167
4,91,cg,1,False,7625
3,34,cost_gated_certificate,2,True,37292
2,147,interval_chebyshev,2531,False,7149958
3,145,certificate,14,False,67209
2,198,direct,0,False,9958
3,31,direct,0,False,7542
4,209,direct,0,False,7167
4,7,interval_chebyshev,43,False,124250
1,197,certificate,203,False,595209
2,76,certificate,2,True,35291
2,108,cost_gated_certificate,50,False,170833
0,88,direct,0,False,7750
2,94,certificate,108,False,330708
1,41,direct,0,False,11042
1,55,cost_gated_certificate,2,True,35958
4,228,cost_gated_certificate,2,True,34500
0,200,interval_chebyshev,102,False,295250
3,157,interval_chebyshev,42,False,121625
3,134,interval_chebyshev,341,False,977250
4,10,certificate,22,False,87750
3,159,certificate,110,False,330042
1,51,certificate,4344,False,12439583
4,188,interval_chebyshev,38,False,114208
2,109,certificate,27,False,135084
1,212,certificate,2,True,44125
4,90,interval_chebyshev,71,False,208792
3,132,cg,4,False,21208
0,174,direct,0,False,10417
0,169,certificate,12,False,65250
0,5,cost_gated_certificate,157,False,475500
1,160,certificate,98,False,311041
1,47,cg,6,False,26666
2,199,interval_chebyshev,203,False,590042
3,90,direct,0,False,8542
0,19,direct,0,False,7791
4,172,cost_gated_certificate,19,False,57666
4,204,cg,4,False,18750
2,1,cost_gated_certificate,198,False,594416
2,64,cg,10,False,43209
2,153,direct,0,False,7875
1,198,interval_chebyshev,426,False,1252917
0,91,interval_chebyshev,63,False,187750
2,222,cost_gated_certificate,2,True,39458
2,172,cg,5,False,22083
3,105,certificate,380,False,1123125
1,108,cost_gated_certificate,50,False,169959
2,177,cg,6,False,26333
3,131,cg,13,False,50000
0,3,cost_gated_certificate,471,False,1381583
4,188,cg,12,False,46666
0,103,cg,10,False,40042
2,90,cg,1,False,6291
4,174,certificate,20,False,89917
3,198,direct,0,False,7500
3,181,interval_chebyshev,27,False,81542
1,74,interval_chebyshev,163,False,481916
0,183,certificate,26,False,101875
3,226,cost_gated_certificate,2,True,35417
4,21,certificate,2,True,35167
1,107,cost_gated_certificate,97,False,304917
3,14,interval_chebyshev,29,False,90333
4,164,direct,0,False,8416
3,207,direct,0,False,23458
0,67,direct,0,False,17333
3,82,certificate,26,False,117375
0,1,cost_gated_certificate,198,False,634958
3,59,interval_chebyshev,60,False,173000
3,170,interval_chebyshev,12,False,37292
3,166,interval_chebyshev,17,False,51791
3,43,cg,3,False,17625
2,92,interval_chebyshev,62,False,176667
0,178,cg,2,False,10750
1,165,certificate,2,True,39667
3,94,direct,0,False,8125
4,209,interval_chebyshev,1688,False,4751333
3,57,cost_gated_certificate,2,True,35500
4,153,cost_gated_certificate,2,True,35000
2,90,cost_gated_certificate,2,True,34042
3,68,cost_gated_certificate,189,False,564333
3,123,interval_chebyshev,71,False,204208
4,193,cost_gated_certificate,54,False,177667
1,6,certificate,80,False,248458
2,135,direct,0,False,7750
1,185,direct,0,False,6917
1,102,cg,7,False,29625
1,138,cg,3,False,14000
0,192,interval_chebyshev,54,False,153833
3,224,interval_chebyshev,324,False,921542
2,216,interval_chebyshev,42,False,119584
4,4,certificate,350,False,1001334
1,88,cg,2,False,10875
2,36,direct,0,False,7625
2,8,cost_gated_certificate,26,False,97792
4,101,cg,6,False,25500
3,149,cg,2,False,10666
2,97,interval_chebyshev,132,False,381542
3,63,direct,0,False,8000
0,16,certificate,2,True,36625
2,49,direct,0,False,7917
0,63,direct,0,False,6833
1,221,cg,2,False,11458
3,116,cg,3,False,14458
2,126,cost_gated_certificate,62,False,205291
4,213,cg,1,False,9833
1,40,interval_chebyshev,261,False,767250
1,97,cg,13,False,50042
0,113,cost_gated_certificate,20,False,60958
1,123,certificate,2,True,36208
2,67,certificate,30,False,116292
0,35,direct,0,False,8041
0,122,cost_gated_certificate,2,True,36375
0,112,interval_chebyshev,20,False,62542
2,9,direct,0,False,8292
3,158,certificate,73,False,240041
1,26,interval_chebyshev,8535,False,25111292
3,106,cost_gated_certificate,191,False,569583
2,221,direct,0,False,9084
0,119,interval_chebyshev,520,False,1458041
3,10,certificate,22,False,88292
0,208,interval_chebyshev,31,False,89625
1,200,direct,0,False,7667
4,22,certificate,2,True,37959
2,127,certificate,121,False,361750
2,63,direct,0,False,7334
0,11,cost_gated_certificate,23,False,90042
1,36,cost_gated_certificate,30,False,108959
4,210,cg,1,False,7917
1,100,interval_chebyshev,181,False,514958
3,100,cost_gated_certificate,181,False,528500
0,142,cost_gated_certificate,14,False,41958
4,109,interval_chebyshev,27,False,77375
1,199,cost_gated_certificate,2,True,34500
0,118,certificate,1011,False,2942708
0,14,interval_chebyshev,29,False,89542
3,24,certificate,2,True,109208
1,52,certificate,1780,False,5188292
3,208,certificate,31,False,136375
2,203,cg,3,False,21334
1,70,certificate,351,False,1096333
2,190,cost_gated_certificate,51,False,180334
0,221,cost_gated_certificate,2,True,35750
1,121,cg,2,False,11833
1,54,cost_gated_certificate,2,True,34833
3,164,certificate,2,True,34042
0,199,cg,2,False,10500
2,125,certificate,2,True,33875
2,101,direct,0,False,7708
0,4,certificate,350,False,999666
0,207,direct,0,False,7250
2,121,cost_gated_certificate,2,True,33667
4,95,certificate,159,False,463833
0,171,direct,0,False,8459
2,85,cost_gated_certificate,976,False,2883417
4,52,direct,0,False,27292
0,18,cg,2,False,18125
4,212,cost_gated_certificate,2,True,58375
4,0,direct,0,False,12042
1,203,direct,0,False,8458
0,60,certificate,2,True,40459
3,118,cost_gated_certificate,1011,False,3004583
0,0,certificate,30,False,136000
1,12,interval_chebyshev,23,False,72708
4,121,certificate,2,True,44417
0,159,certificate,110,False,349750
0,78,interval_chebyshev,24,False,72792
4,79,cg,6,False,28875
4,23,interval_chebyshev,56,False,166458
4,3,certificate,471,False,1384375
2,11,interval_chebyshev,23,False,69750
4,173,cg,6,False,27459
3,227,cg,2,False,10667
2,184,certificate,26,False,105375
3,202,cg,2,False,13417
3,176,certificate,33,False,123084
4,139,certificate,35,False,127625
4,29,interval_chebyshev,1199,False,3503250
4,67,cost_gated_certificate,30,False,115417
0,127,cg,11,False,46333
1,224,interval_chebyshev,324,False,941416
3,120,direct,0,False,10458
3,159,direct,0,False,7584
4,42,direct,0,False,7500
4,72,direct,0,False,7208
1,27,direct,0,False,6916
2,195,cg,11,False,44917
3,99,interval_chebyshev,30,False,92709
0,26,cg,3,False,15000
0,154,cg,1,False,11083
2,137,direct,0,False,7583
3,71,cg,8,False,35500
1,73,direct,0,False,9042
1,213,cost_gated_certificate,2,True,38000
2,87,interval_chebyshev,272,False,885625
2,168,cg,4,False,21625
0,168,direct,0,False,10625
2,191,cg,8,False,31791
3,136,cg,3,False,14125
4,82,direct,0,False,7333
0,47,certificate,24,False,99542
2,215,cg,2,False,10584
4,15,direct,0,False,7541
2,153,cg,1,False,6958
1,27,cost_gated_certificate,4446,False,12630667
1,130,cost_gated_certificate,173,False,559333
1,94,interval_chebyshev,108,False,325583
0,86,direct,0,False,17333
0,86,interval_chebyshev,509,False,1494584
0,54,cg,2,False,16541
0,167,cg,3,False,17125
2,161,direct,0,False,9333
4,187,cost_gated_certificate,37,False,136208
3,163,direct,0,False,8666
3,187,direct,0,False,6875
2,85,certificate,976,False,2892292
4,111,certificate,20,False,130167
4,46,cost_gated_certificate,24,False,107416
2,127,interval_chebyshev,121,False,348292
0,225,certificate,2,True,47083
3,5,interval_chebyshev,157,False,449500
3,205,direct,0,False,13375
1,61,interval_chebyshev,60,False,175917
3,2,interval_chebyshev,467,False,1331833
1,154,certificate,2,True,40417
1,53,interval_chebyshev,928,False,2616791
1,170,cg,5,False,26667
0,188,direct,0,False,9208
4,190,cost_gated_certificate,51,False,173375
4,123,certificate,2,True,37000
3,51,direct,0,False,8417
2,214,cost_gated_certificate,2,True,37875
3,23,direct,0,False,7958
1,73,cost_gated_certificate,377,False,1075250
0,52,certificate,1780,False,4995417
3,70,certificate,351,False,1002208
0,168,interval_chebyshev,12,False,37291
3,51,cost_gated_certificate,4344,False,12321792
0,32,interval_chebyshev,223,False,647417
4,226,interval_chebyshev,118,False,350041
1,8,direct,0,False,35583
2,73,direct,0,False,9292
2,43,direct,0,False,8208
2,84,interval_chebyshev,1874,False,5357958
3,8,direct,0,False,13375
0,23,certificate,2,True,81750
3,66,certificate,129,False,407458
1,69,certificate,313,False,961709
3,1,direct,0,False,12708
4,118,certificate,1011,False,2864084
4,197,interval_chebyshev,203,False,581166
2,52,direct,0,False,11292
3,165,cg,2,False,14917
0,1,certificate,198,False,587375
1,128,cg,12,False,47417
2,16,direct,0,False,9250
0,7,certificate,43,False,149417
1,37,direct,0,False,8084
2,1,direct,0,False,6750
0,144,cg,6,False,26500
4,150,cost_gated_certificate,2,True,38042
0,44,cost_gated_certificate,2,True,36584
2,82,direct,0,False,10625
2,76,cg,2,False,11750
4,94,direct,0,False,7709
3,15,direct,0,False,7000
4,113,cg,8,False,34792
1,100,direct,0,False,7417
4,169,direct,0,False,7458
3,172,cost_gated_certificate,19,False,59333
4,101,direct,0,False,14542
2,225,interval_chebyshev,185,False,533209
3,161,certificate,97,False,303000
2,35,interval_chebyshev,137,False,402208
3,53,cg,2,False,11333
1,93,interval_chebyshev,62,False,180417
2,89,cg,1,False,8833
1,75,cg,3,False,14333
1,208,certificate,31,False,117917
1,19,cg,1,False,9625
2,160,cg,10,False,38833
3,99,certificate,30,False,112042
3,229,certificate,2,True,34875
1,102,certificate,406,False,1187375
2,229,cost_gated_certificate,2,True,34333
3,70,cost_gated_certificate,351,False,1030250
0,150,cg,2,False,11000
0,205,direct,0,False,7833
1,167,direct,0,False,9416
1,36,cg,5,False,21875
0,36,cost_gated_certificate,30,False,116125
3,25,cg,7,False,29209
4,86,certificate,2,True,35625
2,119,certificate,2,True,34166
0,197,direct,0,False,7375
4,225,certificate,2,True,38250
0,57,certificate,2,True,38708
2,171,direct,0,False,9875
0,215,certificate,2,True,34834
2,225,cost_gated_certificate,2,True,34083
3,40,interval_chebyshev,261,False,762333
4,219,certificate,48,False,165792
0,70,cost_gated_certificate,351,False,1035292
1,74,direct,0,False,7708
4,65,cost_gated_certificate,129,False,397542
2,67,cg,5,False,22583
1,199,interval_chebyshev,203,False,629666
1,131,direct,0,False,23375
2,178,direct,0,False,9084
1,225,cost_gated_certificate,2,True,49500
0,29,certificate,2,True,40459
0,96,cost_gated_certificate,136,False,423250
0,40,direct,0,False,7833
4,114,cg,9,False,40833
2,68,interval_chebyshev,189,False,547875
1,85,cg,3,False,18333
2,1,cg,6,False,25083
2,90,direct,0,False,9583
4,185,interval_chebyshev,38,False,112667
3,122,cost_gated_certificate,2,True,39250
2,15,cg,2,False,14000
3,24,direct,0,False,7666
0,182,direct,0,False,7375
0,42,interval_chebyshev,162,False,473667
4,120,direct,0,False,7500
2,52,cg,3,False,15000
0,28,certificate,2,True,37000
3,169,interval_chebyshev,12,False,38125
3,157,cg,7,False,29666
3,167,cg,3,False,14166
3,180,cg,6,False,25166
0,17,certificate,2,True,36917
4,90,cost_gated_certificate,2,True,36625
2,126,direct,0,False,8000
3,123,cg,1,False,7291
1,222,certificate,2,True,37667
1,168,certificate,12,False,64000
4,77,direct,0,False,7875
4,7,cg,3,False,14666
4,170,cg,5,False,21125
2,207,direct,0,False,10375
4,180,direct,0,False,7000
0,190,interval_chebyshev,51,False,154792
3,189,certificate,38,False,136500
2,131,interval_chebyshev,172,False,512250
1,203,certificate,23,False,96917
1,150,cg,2,False,11667
4,49,certificate,24,False,102333
